D [mm],coax_inside [mm],QCOAX_D [mm],Freq [GHz],"dB(S(1,1)) []","dB(S(2,1)) []","ang_deg(S(1,1)) [deg]","ang_deg(S(2,1)) [deg]"
0.25,0.35,0.85,40.5,-17.81305302,-0.799982362,-171.9721039,93.32708621
0.25,0.35,0.85,40.55,-18.01316251,-0.798462921,-173.6693461,91.27960643
0.25,0.35,0.85,40.6,-18.21666897,-0.797044844,-175.340472,89.23688674
0.25,0.35,0.85,40.65,-18.42336839,-0.795727643,-176.9849122,87.19950184
0.25,0.35,0.85,40.7,-18.63305487,-0.794511251,-178.6022005,85.16805417
0.25,0.35,0.85,40.75,-18.84552216,-0.793396143,179.808028,83.14317185
0.25,0.35,0.85,40.8,-19.06056507,-0.792383443,178.2460409,81.12550624
0.25,0.35,0.85,40.85,-19.2779807,-0.791475038,176.7120123,79.11572942
0.25,0.35,0.85,40.9,-19.49756965,-0.790673674,175.2060279,77.1145314
0.25,0.35,0.85,40.95,-19.71913692,-0.789983053,173.7280907,75.12261722
0.25,0.35,0.85,41,-19.94249282,-0.789407906,172.2781263,73.14070385
0.25,0.4,0.65,37,-5.826332332,-2.343238939,-2.305532784,-92.145906
0.25,0.4,0.65,37.05,-5.814386525,-2.310892455,-4.268402304,-94.19309072
0.25,0.4,0.65,37.1,-5.808047034,-2.279841288,-6.203827531,-96.24578906
0.25,0.4,0.65,37.15,-5.808502009,-2.250064084,-8.109792843,-98.3034505
0.25,0.4,0.65,37.2,-5.817267497,-2.221536502,-9.986895788,-100.3655343
0.25,0.4,0.65,37.25,-5.836097116,-2.194231358,-11.83996595,-102.4315111
0.25,0.4,0.65,37.3,-5.86672396,-2.168118782,-13.67973592,-104.500865
0.25,0.4,0.65,37.35,-5.910389881,-2.1431664,-15.52375423,-106.5730947
0.25,0.4,0.65,37.4,-5.967219662,-2.119339517,-17.39532312,-108.6477155
0.25,0.4,0.65,37.45,-6.035672592,-2.09660132,-19.31950628,-110.7242602
0.25,0.4,0.65,37.5,-6.112430378,-2.074913089,-21.31671178,-112.8022806
0.25,0.4,0.65,37.55,-6.192960473,-2.054234417,-23.39643731,-114.8813486
0.25,0.4,0.65,37.6,-6.272597644,-2.034523426,-25.55452754,-116.9610571
0.25,0.4,0.65,37.65,-6.347624523,-2.015737004,-27.77540551,-119.0410207
0.25,0.4,0.65,37.7,-6.415861004,-1.997831028,-30.03764958,-121.120877
0.25,0.4,0.65,37.75,-6.476642522,-1.980760591,-32.3197889,-123.2002861
0.25,0.4,0.65,37.8,-6.530407055,-1.964480234,-34.60410008,-125.2789322
0.25,0.4,0.65,37.85,-6.578191209,-1.948944163,-36.87798911,-127.3565228
0.25,0.4,0.65,37.9,-6.621226476,-1.934106466,-39.13368864,-129.4327897
0.25,0.4,0.65,37.95,-6.660690657,-1.919921327,-41.36720262,-131.5074883
0.25,0.4,0.65,38,-6.6975904,-1.906343222,-43.57714161,-133.580398
0.25,0.4,0.65,38.05,-6.732728302,-1.893327117,-45.76374994,-135.6513218
0.25,0.4,0.65,38.1,-6.76671446,-1.880828645,-47.92820039,-137.7200859
0.25,0.4,0.65,38.15,-6.799996222,-1.868804281,-50.07212739,-139.7865392
0.25,0.4,0.65,38.2,-6.832891776,-1.857211501,-52.19733918,-141.8505532
0.25,0.4,0.65,38.25,-6.865620922,-1.846008926,-54.30565159,-143.9120206
0.25,0.4,0.65,38.3,-6.898330727,-1.835156461,-56.39879939,-145.9708554
0.25,0.4,0.65,38.35,-6.931115786,-1.824615418,-58.4783948,-148.0269915
0.25,0.4,0.65,38.4,-6.96403376,-1.814348619,-60.54591303,-150.0803823
0.25,0.4,0.65,38.45,-6.997117038,-1.804320504,-62.60269274,-152.1309994
0.25,0.4,0.65,38.5,-7.030381386,-1.794497205,-64.64994382,-154.1788319
0.25,0.4,0.65,38.55,-7.063832297,-1.784846625,-66.68875829,-156.2238854
0.25,0.4,0.65,38.6,-7.09746963,-1.775338497,-68.72012184,-158.2661807
0.25,0.4,0.65,38.65,-7.131290967,-1.765944431,-70.74492491,-160.305753
0.25,0.4,0.65,38.7,-7.16529402,-1.756637953,-72.76397258,-162.3426507
0.25,0.4,0.65,38.75,-7.199478351,-1.747394532,-74.77799315,-164.376934
0.25,0.4,0.65,38.8,-7.233846566,-1.738191599,-76.78764536,-166.4086741
0.25,0.4,0.65,38.85,-7.268405133,-1.729008549,-78.79352435,-168.4379518
0.25,0.4,0.65,38.9,-7.303164903,-1.719826741,-80.79616657,-170.4648562
0.25,0.4,0.65,38.95,-7.338141433,-1.710629491,-82.79605365,-172.4894839
0.25,0.4,0.65,39,-7.373355131,-1.701402046,-84.79361548,-174.5119373
0.25,0.4,0.65,39.05,-7.408831288,-1.692131563,-86.78923265,-176.5323235
0.25,0.4,0.65,39.1,-7.44460001,-1.682807073,-88.78323827,-178.5507532
0.25,0.4,0.65,39.15,-7.480696071,-1.673419439,-90.77591939,179.4326605
0.25,0.4,0.65,39.2,-7.517158717,-1.663961312,-92.767518,177.4178036
0.25,0.4,0.65,39.25,-7.55403141,-1.654427077,-94.75823183,175.4045623
0.25,0.4,0.65,39.3,-7.591361538,-1.644812796,-96.74821485,173.3928242
0.25,0.4,0.65,39.35,-7.62920009,-1.635116145,-98.73757768,171.3824796
0.25,0.4,0.65,39.4,-7.6676013,-1.625336345,-100.7263879,169.3734226
0.25,0.4,0.65,39.45,-7.706622271,-1.615474094,-102.7146701,167.3655524
0.25,0.4,0.65,39.5,-7.746322573,-1.605531489,-104.7024066,165.3587745
0.25,0.4,0.65,39.55,-7.786763826,-1.595511948,-106.689537,163.3530019
0.25,0.4,0.65,39.6,-7.828009264,-1.585420128,-108.6759592,161.3481561
0.25,0.4,0.65,39.65,-7.870123286,-1.575261844,-110.6615292,159.3441684
0.25,0.4,0.65,39.7,-7.913171002,-1.565043973,-112.6460621,157.3409811
0.25,0.4,0.65,39.75,-7.957217768,-1.554774376,-114.6293324,155.3385483
0.25,0.4,0.65,39.8,-8.002328711,-1.544461796,-116.611075,153.3368371
0.25,0.4,0.65,39.85,-8.048568264,-1.534115775,-118.5909861,151.3358288
0.25,0.4,0.65,39.9,-8.095999698,-1.52374655,-120.5687246,149.3355196
0.25,0.4,0.65,39.95,-8.144684655,-1.513364968,-122.5439129,147.3359216
0.25,0.4,0.65,40,-8.194682696,-1.502982384,-124.5161393,145.3370639
0.25,0.4,0.65,40.05,-8.246050867,-1.492610568,-126.4849591,143.3389932
0.25,0.4,0.65,40.1,-8.298843269,-1.482261608,-128.4498968,141.3417748
0.25,0.4,0.65,40.15,-8.353110662,-1.471947818,-130.4104484,139.3454931
0.25,0.4,0.65,40.2,-8.408900087,-1.461681642,-132.3660836,137.3502524
0.25,0.4,0.65,40.25,-8.466254521,-1.451475566,-134.3162487,135.3561776
0.25,0.4,0.65,40.3,-8.525212557,-1.44134202,-136.2603688,133.3634144
0.25,0.4,0.65,40.35,-8.585808128,-1.431293301,-138.197851,131.3721299
0.25,0.4,0.65,40.4,-8.648070265,-1.421341479,-140.1280875,129.3825133
0.25,0.4,0.65,40.45,-8.712022892,-1.411498324,-142.0504585,127.3947753
0.25,0.4,0.65,40.5,-8.777684671,-1.401775223,-143.9643352,125.4091494
0.25,0.4,0.65,40.55,-8.845068883,-1.392183111,-145.8690836,123.4258908
0.25,0.4,0.65,40.6,-8.914183357,-1.382732403,-147.7640669,121.4452774
0.25,0.4,0.65,40.65,-8.985030445,-1.373432932,-149.6486495,119.4676088
0.25,0.4,0.65,40.7,-9.057607035,-1.364293893,-151.5221997,117.4932069
0.25,0.4,0.65,40.75,-9.131904613,-1.355323798,-153.3840929,115.5224149
0.25,0.4,0.65,40.8,-9.207909366,-1.346530428,-155.2337145,113.5555969
0.25,0.4,0.65,40.85,-9.285602319,-1.337920801,-157.0704628,111.5931378
0.25,0.4,0.65,40.9,-9.36495951,-1.329501146,-158.8937521,109.6354422
0.25,0.4,0.65,40.95,-9.445952208,-1.321276885,-160.7030142,107.6829338
0.25,0.4,0.65,41,-9.528547146,-1.313252617,-162.497702,105.7360544
0.25,0.4,0.7,37,-6.227489696,-2.179340859,-6.035237128,-95.59492416
0.25,0.4,0.7,37.05,-6.267115991,-2.148141797,-8.051909091,-97.65335643
0.25,0.4,0.7,37.1,-6.308108398,-2.118332431,-10.07381405,-99.7171743
0.25,0.4,0.7,37.15,-6.350331645,-2.089883146,-12.10075998,-101.7857994
0.25,0.4,0.7,37.2,-6.39364797,-2.062761198,-14.1325696,-103.8586653
0.25,0.4,0.7,37.25,-6.437917657,-2.036930909,-16.16907695,-105.9352195
0.25,0.4,0.7,37.3,-6.482999617,-2.012353887,-18.21012371,-108.014925
0.25,0.4,0.7,37.35,-6.528751989,-1.988989252,-20.25555522,-110.0972623
0.25,0.4,0.7,37.4,-6.57503279,-1.966793884,-22.30521626,-112.1817304
0.25,0.4,0.7,37.45,-6.621700597,-1.945722677,-24.35894677,-114.2678488
0.25,0.4,0.7,37.5,-6.668615296,-1.925728799,-26.4165774,-116.3551583
0.25,0.4,0.7,37.55,-6.715638863,-1.906763964,-28.47792517,-118.4432222
0.25,0.4,0.7,37.6,-6.762636222,-1.888778698,-30.54278928,-120.5316272
0.25,0.4,0.7,37.65,-6.809476154,-1.871722618,-32.61094707,-122.6199841
0.25,0.4,0.7,37.7,-6.856032263,-1.855544692,-34.68215043,-124.7079286
0.25,0.4,0.7,37.75,-6.902184012,-1.840193513,-36.75612271,-126.7951215
0.25,0.4,0.7,37.8,-6.947817798,-1.825617555,-38.83255623,-128.8812491
0.25,0.4,0.7,37.85,-6.992828079,-1.811765426,-40.91111058,-130.9660234
0.25,0.4,0.7,37.9,-7.037118526,-1.798586105,-42.99141188,-133.0491821
0.25,0.4,0.7,37.95,-7.080603182,-1.786029182,-45.07305299,-135.1304884
0.25,0.4,0.7,38,-7.123207617,-1.774045067,-47.15559495,-137.2097309
0.25,0.4,0.7,38.05,-7.164870032,-1.762585201,-49.23856958,-139.2867231
0.25,0.4,0.7,38.1,-7.205542294,-1.751602243,-51.32148341,-141.3613029
0.25,0.4,0.7,38.15,-7.24519086,-1.741050246,-53.40382282,-143.4333322
0.25,0.4,0.7,38.2,-7.283797559,-1.730884818,-55.4850605,-145.5026962
0.25,0.4,0.7,38.25,-7.321360181,-1.721063261,-57.56466293,-147.5693025
0.25,0.4,0.7,38.3,-7.357892851,-1.711544705,-59.64209896,-149.6330803
0.25,0.4,0.7,38.35,-7.393426142,-1.70229021,-61.71684902,-151.6939799
0.25,0.4,0.7,38.4,-7.428006911,-1.69326287,-63.78841487,-153.7519712
0.25,0.4,0.7,38.45,-7.461697831,-1.684427882,-65.85632953,-155.8070428
0.25,0.4,0.7,38.5,-7.494576614,-1.675752619,-67.9201669,-157.8592013
0.25,0.4,0.7,38.55,-7.526734924,-1.667206668,-69.97955088,-159.90847
0.25,0.4,0.7,38.6,-7.558277002,-1.658761871,-72.03416351,-161.9548875
0.25,0.4,0.7,38.65,-7.589318027,-1.650392335,-74.08375178,-163.9985069
0.25,0.4,0.7,38.7,-7.619982253,-1.642074446,-76.12813274,-166.0393944
0.25,0.4,0.7,38.75,-7.650400978,-1.633786853,-78.16719681,-168.0776281
0.25,0.4,0.7,38.8,-7.680710397,-1.625510449,-80.20090894,-170.113297
0.25,0.4,0.7,38.85,-7.711049407,-1.617228338,-82.22930762,-172.1464991
0.25,0.4,0.7,38.9,-7.741557434,-1.608925792,-84.2525017,-174.1773408
0.25,0.4,0.7,38.95,-7.772372337,-1.600590195,-86.27066524,-176.2059354
0.25,0.4,0.7,39,-7.803628456,-1.592210974,-88.28403033,-178.2324014
0.25,0.4,0.7,39.05,-7.835454851,-1.583779531,-90.29287842,179.7431383
0.25,0.4,0.7,39.1,-7.867973772,-1.575289155,-92.29753031,177.7205581
0.25,0.4,0.7,39.15,-7.90129939,-1.56673493,-94.29833523,175.6997308
0.25,0.4,0.7,39.2,-7.935536808,-1.55811364,-96.29565932,173.680529
0.25,0.4,0.7,39.25,-7.970781344,-1.549423657,-98.28987406,171.6628269
0.25,0.4,0.7,39.3,-8.007118097,-1.540664834,-100.2813447,169.6465009
0.25,0.4,0.7,39.35,-8.044621764,-1.531838383,-102.2704196,167.6314316
0.25,0.4,0.7,39.4,-8.08335668,-1.522946751,-104.2574196,165.6175048
0.25,0.4,0.7,39.45,-8.123377071,-1.513993496,-106.2426294,163.6046134
0.25,0.4,0.7,39.5,-8.16472746,-1.504983151,-108.2262896,161.5926579
0.25,0.4,0.7,39.55,-8.207443206,-1.49592109,-110.2085896,159.5815488
0.25,0.4,0.7,39.6,-8.251551139,-1.48681339,-112.1896629,157.5712073
0.25,0.4,0.7,39.65,-8.297070252,-1.477666692,-114.1695829,155.5615668
0.25,0.4,0.7,39.7,-8.344012421,-1.46848806,-116.1483605,153.5525745
0.25,0.4,0.7,39.75,-8.392383142,-1.459284839,-118.1259424,151.5441924
0.25,0.4,0.7,39.8,-8.442182229,-1.450064515,-120.1022115,149.536399
0.25,0.4,0.7,39.85,-8.493404503,-1.440834577,-122.0769872,147.5291904
0.25,0.4,0.7,39.9,-8.546040409,-1.431602378,-124.0500277,145.5225816
0.25,0.4,0.7,39.95,-8.6000766,-1.422375006,-126.0210323,143.5166078
0.25,0.4,0.7,40,-8.655496439,-1.413159151,-127.9896449,141.5113259
0.25,0.4,0.7,40.05,-8.712280458,-1.403960983,-129.9554576,139.506815
0.25,0.4,0.7,40.1,-8.770406744,-1.394786039,-131.9180154,137.5031784
0.25,0.4,0.7,40.15,-8.829851265,-1.38563911,-133.8768201,135.500544
0.25,0.4,0.7,40.2,-8.890588154,-1.376524148,-135.8313358,133.4990658
0.25,0.4,0.7,40.25,-8.95258993,-1.367444171,-137.7809935,131.4989244
0.25,0.4,0.7,40.3,-9.015827689,-1.358401194,-139.725196,129.5003284
0.25,0.4,0.7,40.35,-9.080271249,-1.34939616,-141.6633233,127.5035147
0.25,0.4,0.7,40.4,-9.145889272,-1.340428894,-143.5947369,125.5087496
0.25,0.4,0.7,40.45,-9.212649361,-1.331498069,-145.5187854,123.5163292
0.25,0.4,0.7,40.5,-9.280518135,-1.322601192,-147.4348083,121.5265798
0.25,0.4,0.7,40.55,-9.349461301,-1.313734599,-149.3421408,119.5398584
0.25,0.4,0.7,40.6,-9.419443705,-1.304893484,-151.2401183,117.5565528
0.25,0.4,0.7,40.65,-9.49042939,-1.296071931,-153.1280796,115.5770819
0.25,0.4,0.7,40.7,-9.562381644,-1.287262976,-155.0053715,113.6018953
0.25,0.4,0.7,40.75,-9.635263058,-1.27845869,-156.8713513,111.6314734
0.25,0.4,0.7,40.8,-9.709035577,-1.269650275,-158.7253907,109.6663266
0.25,0.4,0.7,40.85,-9.783660565,-1.260828186,-160.5668779,107.7069951
0.25,0.4,0.7,40.9,-9.859098867,-1.251982274,-162.3952209,105.754048
0.25,0.4,0.7,40.95,-9.935310884,-1.243101945,-164.2098491,103.8080823
0.25,0.4,0.7,41,-10.01225665,-1.234176337,-166.0102156,101.8697216
0.25,0.4,0.75,37,-6.624745953,-2.030366948,-9.83119976,80.79534897
0.25,0.4,0.75,37.05,-6.66983591,-2.000904139,-11.88961126,78.73029717
0.25,0.4,0.75,37.1,-6.715727721,-1.972843457,-13.95090155,76.65939659
0.25,0.4,0.75,37.15,-6.762294206,-1.946151881,-16.01490164,74.58326368
0.25,0.4,0.75,37.2,-6.809409505,-1.920793179,-18.0814572,72.50250307
0.25,0.4,0.75,37.25,-6.856949602,-1.896728124,-20.1504261,70.41770554
0.25,0.4,0.75,37.3,-6.904792826,-1.873914737,-22.22167566,68.32944606
0.25,0.4,0.75,37.35,-6.952820354,-1.852308549,-24.29507997,66.2382819
0.25,0.4,0.75,37.4,-7.000916705,-1.831862865,-26.3705172,64.14475101
0.25,0.4,0.75,37.45,-7.048970228,-1.812529053,-28.44786693,62.04937043
0.25,0.4,0.75,37.5,-7.096873585,-1.794256832,-30.52700746,59.95263491
0.25,0.4,0.75,37.55,-7.144524233,-1.776994566,-32.60781335,57.85501573
0.25,0.4,0.75,37.6,-7.191824898,-1.760689565,-34.69015298,55.75695958
0.25,0.4,0.75,37.65,-7.238684056,-1.745288383,-36.77388634,53.65888776
0.25,0.4,0.75,37.7,-7.285016393,-1.730737108,-38.85886299,51.56119536
0.25,0.4,0.75,37.75,-7.330743285,-1.716981655,-40.94492027,49.4642508
0.25,0.4,0.75,37.8,-7.375793249,-1.703968048,-43.03188175,47.36839533
0.25,0.4,0.75,37.85,-7.420102406,-1.691642687,-45.11955602,45.27394289
0.25,0.4,0.75,37.9,-7.463614925,-1.679952609,-47.20773576,43.18117992
0.25,0.4,0.75,37.95,-7.506283454,-1.668845737,-49.29619722,41.09036546
0.25,0.4,0.75,38,-7.548069541,-1.658271105,-51.38470002,39.00173132
0.25,0.4,0.75,38.05,-7.588944027,-1.648179078,-53.4729874,36.91548237
0.25,0.4,0.75,38.1,-7.62888741,-1.638521546,-55.56078688,34.83179696
0.25,0.4,0.75,38.15,-7.66789018,-1.629252105,-57.64781134,32.75082746
0.25,0.4,0.75,38.2,-7.705953107,-1.620326217,-59.73376056,30.67270087
0.25,0.4,0.75,38.25,-7.743087478,-1.611701355,-61.81832319,28.59751958
0.25,0.4,0.75,38.3,-7.779315278,-1.603337122,-63.90117914,26.52536211
0.25,0.4,0.75,38.35,-7.814669294,-1.595195359,-65.98200245,24.45628408
0.25,0.4,0.75,38.4,-7.849193147,-1.587240231,-68.06046446,22.39031906
0.25,0.4,0.75,38.45,-7.88294123,-1.57943829,-70.13623738,20.32747968
0.25,0.4,0.75,38.5,-7.915978543,-1.571758528,-72.20899819,18.26775865
0.25,0.4,0.75,38.55,-7.948380429,-1.564172404,-74.27843272,16.21112989
0.25,0.4,0.75,38.6,-7.98023218,-1.556653864,-76.34423991,14.15754973
0.25,0.4,0.75,38.65,-8.011628529,-1.549179332,-78.4061362,12.1069581
0.25,0.4,0.75,38.7,-8.042673007,-1.541727696,-80.46385981,10.05927982
0.25,0.4,0.75,38.75,-8.073477164,-1.534280275,-82.51717496,8.014425862
0.25,0.4,0.75,38.8,-8.104159665,-1.526820769,-84.5658758,5.972294715
0.25,0.4,0.75,38.85,-8.13484525,-1.519335199,-86.60978999,3.932773735
0.25,0.4,0.75,38.9,-8.165663569,-1.511811836,-88.64878171,1.895740547
0.25,0.4,0.75,38.95,-8.196747904,-1.504241111,-90.68275417,-0.138935518
0.25,0.4,0.75,39,-8.228233792,-1.496615521,-92.71165123,-2.171391967
0.25,0.4,0.75,39.05,-8.260257563,-1.488929524,-94.73545821,-4.201771652
0.25,0.4,0.75,39.1,-8.292954823,-1.481179419,-96.75420182,-6.230221245
0.25,0.4,0.75,39.15,-8.32645889,-1.473363225,-98.76794891,-8.256889693
0.25,0.4,0.75,39.2,-8.360899236,-1.465480547,-100.7768043,-10.28192663
0.25,0.4,0.75,39.25,-8.396399947,-1.457532438,-102.7809074,-12.30548077
0.25,0.4,0.75,39.3,-8.433078236,-1.449521253,-104.7804279,-14.32769828
0.25,0.4,0.75,39.35,-8.471043047,-1.441450501,-106.7755601,-16.34872108
0.25,0.4,0.75,39.4,-8.510393779,-1.433324693,-108.766517,-18.3686852
0.25,0.4,0.75,39.45,-8.551219157,-1.425149182,-110.7535226,-20.38771902
0.25,0.4,0.75,39.5,-8.593596279,-1.416930009,-112.7368046,-22.40594153
0.25,0.4,0.75,39.55,-8.637589857,-1.408673742,-114.716586,-24.42346061
0.25,0.4,0.75,39.6,-8.683251674,-1.400387318,-116.6930763,-26.44037117
0.25,0.4,0.75,39.65,-8.730620266,-1.392077889,-118.6664636,-28.45675343
0.25,0.4,0.75,39.7,-8.779720821,-1.383752669,-120.6369059,-30.47267107
0.25,0.4,0.75,39.75,-8.830565319,-1.375418783,-122.6045233,-32.48816943
0.25,0.4,0.75,39.8,-8.883152872,-1.367083129,-124.569391,-34.5032737
0.25,0.4,0.75,39.85,-8.937470268,-1.358752241,-126.5315327,-36.51798712
0.25,0.4,0.75,39.9,-8.993492699,-1.350432164,-128.4909156,-38.53228921
0.25,0.4,0.75,39.95,-9.051184634,-1.342128342,-130.447446,-40.54613399
0.25,0.4,0.75,40,-9.110500822,-1.333845515,-132.4009663,-42.55944832
0.25,0.4,0.75,40.05,-9.171387391,-1.325587635,-134.3512538,-44.57213019
0.25,0.4,0.75,40.1,-9.233783002,-1.317357792,-136.2980196,-46.58404718
0.25,0.4,0.75,40.15,-9.297620049,-1.309158163,-138.2409102,-48.5950349
0.25,0.4,0.75,40.2,-9.36282585,-1.30098998,-140.1795094,-50.60489563
0.25,0.4,0.75,40.25,-9.429323827,-1.292853518,-142.1133411,-52.61339699
0.25,0.4,0.75,40.3,-9.497034627,-1.284748102,-144.0418744,-54.62027082
0.25,0.4,0.75,40.35,-9.565877189,-1.276672147,-145.9645277,-56.62521213
0.25,0.4,0.75,40.4,-9.635769724,-1.268623211,-147.880675,-58.62787835
0.25,0.4,0.75,40.45,-9.706630599,-1.260598083,-149.7896522,-60.62788863
0.25,0.4,0.75,40.5,-9.778379125,-1.252592891,-151.6907634,-62.62482347
0.25,0.4,0.75,40.55,-9.850936236,-1.244603236,-153.5832879,-64.61822454
0.25,0.4,0.75,40.6,-9.924225064,-1.236624353,-155.4664874,-66.60759479
0.25,0.4,0.75,40.65,-9.998171408,-1.228651294,-157.3396123,-68.59239878
0.25,0.4,0.75,40.7,-10.07270411,-1.220679135,-159.201909,-70.57206339
0.25,0.4,0.75,40.75,-10.14775531,-1.212703202,-161.0526255,-72.54597879
0.25,0.4,0.75,40.8,-10.22326069,-1.204719316,-162.8910183,-74.51349974
0.25,0.4,0.75,40.85,-10.29915953,-1.19672405,-164.7163571,-76.47394722
0.25,0.4,0.75,40.9,-10.3753948,-1.188715002,-166.5279305,-78.42661046
0.25,0.4,0.75,40.95,-10.45191312,-1.18069107,-168.3250501,-80.37074925
0.25,0.4,0.75,41,-10.52866475,-1.172652731,-170.1070547,-82.3055966
0.25,0.4,0.8,37,-6.974158392,-1.915739228,-13.52239912,-102.9708689
0.25,0.4,0.8,37.05,-7.023553383,-1.887521517,-15.56652219,-105.0518058
0.25,0.4,0.8,37.1,-7.073265364,-1.860737613,-17.61572349,-107.1373835
0.25,0.4,0.8,37.15,-7.123192639,-1.835346209,-19.66972923,-109.2270334
0.25,0.4,0.8,37.2,-7.173236004,-1.811303043,-21.72826721,-111.320203
0.25,0.4,0.8,37.25,-7.223299222,-1.788561172,-23.79106581,-113.4163575
0.25,0.4,0.8,37.3,-7.273289501,-1.767071247,-25.85785296,-115.5149813
0.25,0.4,0.8,37.35,-7.323117955,-1.746781816,-27.92835536,-117.6155795
0.25,0.4,0.8,37.4,-7.37270005,-1.727639622,-30.00229759,-119.7176792
0.25,0.4,0.8,37.45,-7.421956046,-1.709589918,-32.07940151,-121.8208305
0.25,0.4,0.8,37.5,-7.470811409,-1.692576772,-34.15938569,-123.924607
0.25,0.4,0.8,37.55,-7.51919721,-1.676543387,-36.24196505,-126.0286074
0.25,0.4,0.8,37.6,-7.5670505,-1.661432404,-38.32685056,-128.1324551
0.25,0.4,0.8,37.65,-7.614314664,-1.647186211,-40.41374924,-130.2357991
0.25,0.4,0.8,37.7,-7.660939741,-1.63374724,-42.50236415,-132.3383144
0.25,0.4,0.8,37.75,-7.70688272,-1.621058253,-44.59239473,-134.4397017
0.25,0.4,0.8,37.8,-7.752107801,-1.60906262,-46.68353714,-136.5396873
0.25,0.4,0.8,37.85,-7.79658662,-1.597704578,-48.77548488,-138.6380235
0.25,0.4,0.8,37.9,-7.840298441,-1.586929486,-50.8679295,-140.7344876
0.25,0.4,0.8,37.95,-7.883230304,-1.576684052,-52.96056147,-142.828882
0.25,0.4,0.8,38,-7.925377135,-1.566916551,-55.05307118,-144.9210334
0.25,0.4,0.8,38.05,-7.966741808,-1.557577022,-57.14515006,-147.0107922
0.25,0.4,0.8,38.1,-8.007335169,-1.54861745,-59.23649178,-149.0980318
0.25,0.4,0.8,38.15,-8.047176006,-1.539991923,-61.32679357,-151.182648
0.25,0.4,0.8,38.2,-8.086290979,-1.531656779,-63.41575753,-153.264558
0.25,0.4,0.8,38.25,-8.124714493,-1.523570723,-65.50309206,-155.3436994
0.25,0.4,0.8,38.3,-8.162488536,-1.515694937,-67.58851327,-157.4200293
0.25,0.4,0.8,38.35,-8.199662455,-1.507993162,-69.67174637,-159.4935236
0.25,0.4,0.8,38.4,-8.236292694,-1.500431766,-71.75252705,-161.5641754
0.25,0.4,0.8,38.45,-8.272442482,-1.492979792,-73.83060282,-163.6319945
0.25,0.4,0.8,38.5,-8.308181474,-1.485608987,-75.90573432,-165.6970058
0.25,0.4,0.8,38.55,-8.34358535,-1.478293819,-77.97769645,-167.7592486
0.25,0.4,0.8,38.6,-8.378735375,-1.471011474,-80.04627947,-169.8187754
0.25,0.4,0.8,38.65,-8.413717911,-1.46374183,-82.11129001,-171.8756504
0.25,0.4,0.8,38.7,-8.448623901,-1.456467428,-84.17255186,-173.9299488
0.25,0.4,0.8,38.75,-8.483548312,-1.449173422,-86.22990669,-175.9817554
0.25,0.4,0.8,38.8,-8.518589552,-1.441847507,-88.28321461,-178.0311636
0.25,0.4,0.8,38.85,-8.553848854,-1.434479845,-90.33235453,179.9217259
0.25,0.4,0.8,38.9,-8.589429636,-1.427062972,-92.37722441,177.8768064
0.25,0.4,0.8,38.95,-8.625436846,-1.419591687,-94.4177413,175.833966
0.25,0.4,0.8,39,-8.661976282,-1.412062939,-96.45384126,173.7930889
0.25,0.4,0.8,39.05,-8.699153902,-1.404475689,-98.48547902,171.7540566
0.25,0.4,0.8,39.1,-8.737075128,-1.396830772,-100.5126276,169.7167494
0.25,0.4,0.8,39.15,-8.775844136,-1.389130741,-102.5352777,167.6810468
0.25,0.4,0.8,39.2,-8.815563153,-1.381379698,-104.5534369,165.6468294
0.25,0.4,0.8,39.25,-8.856331757,-1.373583121,-106.5671288,163.6139795
0.25,0.4,0.8,39.3,-8.898246177,-1.365747674,-108.5763916,161.5823827
0.25,0.4,0.8,39.35,-8.94139861,-1.357881015,-110.5812775,159.5519287
0.25,0.4,0.8,39.4,-8.985876561,-1.349991583,-112.581851,157.5225129
0.25,0.4,0.8,39.45,-9.031762186,-1.342088388,-114.5781872,155.4940371
0.25,0.4,0.8,39.5,-9.079131681,-1.334180784,-116.5703705,153.4664107
0.25,0.4,0.8,39.55,-9.128054685,-1.32627824,-118.5584931,151.4395523
0.25,0.4,0.8,39.6,-9.178593726,-1.318390099,-120.5426524,149.4133907
0.25,0.4,0.8,39.65,-9.230803701,-1.310525332,-122.5229499,147.3878656
