"W_line [mm]","Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []","im(Gamma(1:1)) []","re(Gamma(1:1)) []","re(Zo(1:1)) []"
1.1,59.6,-21.9764827949681,-1.15358994493027,2318.722049243,4.91948925095887,134.089252467037
1.1,59.65,-22.065089251848,-1.10203043798376,2320.74727756466,4.9235523624824,134.102961454362
1.1,59.7,-22.2819223284462,-1.03787005385466,2322.77248537122,4.9276153341535,134.116655620793
1.1,59.75,-22.6007669382238,-0.969378394853508,2324.79767265523,4.9316781663441,134.130334989538
1.1,59.8,-22.9924357538307,-0.903173248253734,2326.82283940944,4.93574085942518,134.143999583782
1.1,59.85,-23.429994049103,-0.843276541071603,2328.84798562676,4.93980341376683,134.157649426688
1.1,59.9,-23.8914650473984,-0.791398086703585,2330.87311130025,4.94386582973818,134.171284541409
1.1,59.95,-24.360423318128,-0.747698283836156,2332.89821642313,4.94792810770747,134.184904951091
1.1,60,-24.8253923826959,-0.71150873519084,2334.92330098879,4.95199024804198,134.198510678892
1.1,60.05,-25.2788056629699,-0.681828863879736,2336.94836499076,4.9560522511081,134.212101747987
1.1,60.1,-25.7159620531183,-0.657608278455944,2338.97340842274,4.9601141172713,134.225678181589
1.1,60.15,-26.13415301536,-0.637881751194409,2340.99843127859,4.96417584689611,134.239240002972
1.1,60.2,-26.5319978973229,-0.621818886617075,2343.02343355231,4.96823744034616,134.25278723549
1.1,60.25,-26.9089648637748,-0.60873043003026,2345.04841523807,4.97229889798416,134.266319902622
1.1,60.3,-27.2650383431954,-0.598055515722868,2347.07337633018,4.97636022017191,134.279838028007
1.1,60.35,-27.6004956022286,-0.589342531123145,2349.0983168231,4.9804214072703,134.293341635505
1.1,60.4,-27.9157624437241,-0.582229586719916,2351.12323671146,4.9844824596393,134.306830749277
1.1,60.45,-28.211325717475,-0.576427054323534,2353.14813599003,4.98854337763798,134.320305393883
1.1,60.5,-28.4876865077481,-0.571702907899779,2355.17301465371,4.9926041616245,134.333765594427
1.1,60.55,-28.7453422111712,-0.567870825586133,2357.19787269759,4.99666481195611,134.347211376746
