D [mm],coax_inside [mm],QCOAX_D [mm],Freq [GHz],"dB(S(1:1,1:1)) []","dB(S(2:1,1:1)) []","ang_deg(S(1:1,1:1)) [deg]","ang_deg(S(2:1,1:1)) [deg]"
0.15,0.3,0.8,57.15,-8.390252989,-1.919407147,-41.86747759,48.51505787
0.15,0.3,0.8,57.2,-8.324692622,-1.929299136,-43.94695573,46.40304971
0.15,0.3,0.8,57.25,-8.26037887,-1.941817565,-46.02809264,44.29004366
0.15,0.3,0.8,57.3,-8.197527859,-1.956659021,-48.11467625,42.17792189
0.15,0.3,0.8,57.35,-8.136520309,-1.973653349,-50.20848268,40.06809723
0.15,0.3,0.8,57.4,-8.077717242,-1.992729441,-52.31037874,37.96213946
0.15,0.3,0.8,57.45,-8.02156618,-2.01386357,-54.42129838,35.86223156
0.15,0.3,0.8,57.5,-7.968847525,-2.03700043,-56.5418093,33.77156578
0.15,0.3,0.8,57.55,-7.920909854,-2.061915466,-58.66937783,31.69462432
0.15,0.3,0.8,57.6,-7.879454554,-2.087979238,-60.79208128,29.6369415
0.15,0.3,0.8,57.65,-7.844751908,-2.113841205,-62.88243396,27.60330698
0.15,0.3,0.8,57.7,-7.81241531,-2.137295531,-64.91087698,25.59299299
0.15,0.3,0.8,57.75,-7.774688204,-2.156004442,-66.88511579,23.59304633
0.15,0.3,0.8,57.8,-7.72812681,-2.169435212,-68.85147473,21.57791502
0.15,0.3,0.8,57.85,-7.675278529,-2.180294721,-70.84738389,19.52395895
0.15,0.3,0.8,57.9,-7.619802331,-2.193089139,-72.88508738,17.42673721
0.15,0.3,0.8,57.95,-7.564108758,-2.211329705,-74.96685011,15.30062679
0.15,0.3,0.8,58,-7.510027143,-2.236523937,-77.09691935,13.16655996
0.15,0.3,0.8,58.05,-7.460364078,-2.268792814,-79.28323867,11.04482653
0.15,0.3,0.8,58.1,-7.420534339,-2.307341064,-81.52743396,8.95567096
0.15,0.3,0.8,58.15,-7.398164556,-2.349912416,-83.79721365,6.920648065
0.15,0.3,0.8,58.2,-7.39575158,-2.391621352,-86.00487329,4.955187872
0.15,0.3,0.8,58.25,-7.401466272,-2.425509114,-88.07084552,3.047849959
0.15,0.3,0.8,58.3,-7.398864135,-2.447421094,-90.02032345,1.149447222
0.15,0.3,0.8,58.35,-7.383187151,-2.460527973,-91.93716782,-0.793707711
0.15,0.3,0.8,58.4,-7.358919579,-2.472020548,-93.87525422,-2.79809008
0.15,0.3,0.8,58.45,-7.331619305,-2.487123065,-95.84911546,-4.847168507
0.15,0.3,0.8,58.5,-7.305169087,-2.507664693,-97.8551128,-6.917171048
0.15,0.3,0.8,58.55,-7.282036755,-2.53353428,-99.88417166,-8.990140858
0.15,0.3,0.8,58.6,-7.263910713,-2.563978182,-101.9255075,-11.0548178
0.15,0.3,0.8,58.65,-7.252045753,-2.59813031,-103.9665141,-13.10428475
0.15,0.3,0.8,58.7,-7.24727929,-2.63511562,-105.9915241,-15.13438223
0.15,0.3,0.8,58.75,-7.249729816,-2.674080081,-107.9808706,-17.14358526
0.15,0.3,0.8,58.8,-7.258194289,-2.714400855,-109.9120262,-19.13350471
0.15,0.3,0.8,58.85,-7.269529739,-2.756131986,-111.7661041,-21.10785449
0.15,0.3,0.8,58.9,-7.27951391,-2.800320865,-113.5425842,-23.06802077
0.15,0.3,0.8,58.95,-7.288818705,-2.848653817,-115.2571284,-25.00705011
0.15,0.3,0.8,59,-7.301200399,-2.902463845,-116.8337822,-26.90644099
0.15,0.3,0.8,59.05,-7.289663134,-2.961605557,-118.2024943,-28.73692605
0.15,0.3,0.8,59.1,-7.236329259,-3.02326771,-119.5544072,-30.461887
0.15,0.3,0.8,59.15,-7.154060817,-3.080452952,-121.0273517,-32.04611881
0.15,0.3,0.8,59.2,-7.057105682,-3.120855475,-122.6528019,-33.47807032
0.15,0.3,0.8,59.25,-6.95546539,-3.129213239,-124.4220039,-34.80667501
0.15,0.3,0.8,59.3,-6.855478832,-3.096350518,-126.3109451,-36.16025729
0.15,0.3,0.8,59.35,-6.760587173,-3.029450273,-128.2921946,-37.69266322
0.15,0.3,0.8,59.4,-6.672223948,-2.949674845,-130.341122,-39.48198448
0.15,0.3,0.8,59.45,-6.590617156,-2.877579066,-132.4380843,-41.4966737
0.15,0.3,0.8,59.5,-6.515359963,-2.823316461,-134.5683105,-43.65149387
0.15,0.3,0.8,59.55,-6.445754251,-2.787777144,-136.7208253,-45.86853383
0.15,0.3,0.8,59.6,-6.38099318,-2.76758834,-138.8870952,-48.09861117
0.15,0.3,0.8,59.65,-6.320257179,-2.758595497,-141.0595939,-50.31721366
0.15,0.3,0.8,59.7,-6.262802407,-2.757263192,-143.2302218,-52.5148931
0.15,0.3,0.8,59.75,-6.208158179,-2.760951943,-145.3885067,-54.68992585
0.15,0.3,0.8,59.8,-6.156635245,-2.767795264,-147.5201749,-56.84404911
0.15,0.3,0.8,59.85,-6.110345168,-2.776499168,-149.609151,-58.9802864
0.15,0.3,0.8,59.9,-6.074148314,-2.786168264,-151.6500537,-61.10193206
0.15,0.3,0.8,59.95,-6.053739793,-2.796177762,-153.6708656,-63.21212044
0.15,0.3,0.8,60,-6.049373397,-2.806085119,-155.7301705,-65.31367281
0.15,0.3,0.8,60.05,-6.00013048,-2.823463439,-157.8382788,-67.43626412
0.15,0.3,0.8,60.1,-5.952858035,-2.842588998,-159.9502531,-69.54944892
0.15,0.3,0.8,60.15,-5.90758282,-2.863282594,-162.0657686,-71.6527428
0.15,0.3,0.8,60.2,-5.864351807,-2.885373347,-164.184749,-73.74577223
0.15,0.3,0.8,60.25,-5.823228765,-2.908708236,-166.3074131,-75.82823521
0.15,0.3,0.8,60.3,-5.78428636,-2.933163884,-168.4342154,-77.89979323
0.15,0.3,0.8,60.35,-5.747602529,-2.958653886,-170.565558,-79.95981249
0.15,0.3,0.8,60.4,-5.713272951,-2.985100427,-172.701184,-82.00682855
0.15,0.3,0.8,60.45,-5.681423491,-3.012269006,-174.8392876,-84.03783079
0.15,0.3,0.8,60.5,-5.652137051,-3.039321686,-176.9756394,-86.0490609
0.15,0.3,0.8,60.55,-5.625183912,-3.064591241,-179.1036822,-88.04251497
0.15,0.3,0.8,60.6,-5.599685529,-3.087208163,178.7827119,-90.03167105
0.15,0.3,0.8,60.65,-5.574288537,-3.108550228,176.6842868,-92.02751589
0.15,0.3,0.8,60.7,-5.548055006,-3.130168905,174.594968,-94.02809606
0.15,0.3,0.8,60.75,-5.521053398,-3.152473172,172.5069367,-96.02785824
0.15,0.3,0.8,60.8,-5.493996617,-3.175328423,170.4157196,-98.02362354
0.15,0.3,0.8,60.85,-5.467635746,-3.19855694,168.320644,-100.0141365
0.15,0.3,0.8,60.9,-5.442503476,-3.22204948,166.2230282,-101.998813
0.15,0.3,0.8,60.95,-5.418929939,-3.245744191,164.1247861,-103.9770833
0.15,0.3,0.8,61,-5.397125334,-3.269584536,162.0279005,-105.9481506
0.15,0.3,0.8,61.05,-5.377241342,-3.293480161,159.9343919,-107.910953
0.15,0.3,0.8,61.1,-5.359397945,-3.317272844,157.8464754,-109.8642422
0.15,0.3,0.8,61.15,-5.343680696,-3.340707502,155.766759,-111.8067569
0.15,0.3,0.8,61.2,-5.33011254,-3.363410826,153.6984122,-113.7374988
0.15,0.3,0.8,61.25,-5.318601596,-3.384884604,151.6452402,-115.6561227
0.15,0.3,0.8,61.3,-5.30886806,-3.40452628,149.611569,-117.5634306
0.15,0.3,0.8,61.35,-5.300362493,-3.421693269,147.6018185,-119.4618945
0.15,0.3,0.8,61.4,-5.292204989,-3.435823941,145.6196564,-121.3560273
0.15,0.3,0.8,61.45,-5.283194245,-3.446608684,143.6667569,-123.2523175
0.15,0.3,0.8,61.5,-5.271939042,-3.454166907,141.7414652,-125.1584415
0.15,0.3,0.8,61.55,-5.257127514,-3.459148244,139.8379763,-127.0817194
0.15,0.3,0.8,61.6,-5.237868518,-3.462678104,137.9466939,-129.0272415
0.15,0.3,0.8,61.65,-5.213964209,-3.466135318,136.0559672,-130.9964554
0.15,0.3,0.8,61.7,-5.18598173,-3.470847808,134.1546043,-132.9868733
0.15,0.3,0.8,61.75,-5.155101546,-3.477839317,132.2340846,-134.9929225
0.15,0.3,0.8,61.8,-5.122844736,-3.487714942,130.2896735,-137.0073459
0.15,0.3,0.8,61.85,-5.09082195,-3.500680476,128.320413,-139.0224
0.15,0.3,0.8,61.9,-5.060592718,-3.516621109,126.328583,-141.0303881
0.15,0.3,0.8,61.95,-5.033634687,-3.535139541,124.3194192,-143.02347
0.15,0.3,0.8,62,-5.011337015,-3.555443358,122.3017604,-144.993107
0.15,0.3,0.8,62.05,-4.994827542,-3.57596527,120.2899423,-146.930285
0.15,0.3,0.8,62.1,-4.984298051,-3.593750928,118.3059456,-148.8294758
0.15,0.3,0.8,62.15,-4.977562258,-3.604472366,116.3769971,-150.7003641
0.15,0.3,0.8,62.2,-4.968798232,-3.605199356,114.5197925,-152.5801868
0.15,0.3,0.8,62.25,-4.95064811,-3.599023809,112.7152592,-154.515298
0.15,0.3,0.8,62.3,-4.920214765,-3.593328578,110.9100414,-156.5151986
0.15,0.3,0.8,62.35,-4.881440765,-3.59170386,109.0584662,-158.5574521
0.15,0.3,0.8,62.4,-4.840542838,-3.598372733,107.1504724,-160.6300144
0.15,0.3,0.8,62.45,-4.801686246,-3.610916783,105.2001034,-162.673783
0.15,0.3,0.8,62.5,-4.766500556,-3.624707403,103.2258038,-164.7010468
0.15,0.3,0.8,62.55,-4.735160097,-3.639305915,101.2413904,-166.7169661
0.15,0.3,0.8,62.6,-4.707209927,-3.654279874,99.25518223,-168.7236854
0.15,0.3,0.8,62.65,-4.681975581,-3.669346286,97.27191994,-170.7232376
0.15,0.3,0.8,62.7,-4.658772007,-3.684357937,95.29442948,-172.7173806
0.15,0.3,0.8,62.75,-4.636981225,-3.699255303,93.32438684,-174.7075269
0.15,0.3,0.8,62.8,-4.616049592,-3.714031659,91.36262803,-176.6947722
0.15,0.3,0.8,62.85,-4.595461094,-3.728711741,89.40929881,-178.6799496
0.15,0.3,0.8,62.9,-4.574713577,-3.743339208,87.46390967,179.3363185
0.15,0.3,0.8,62.95,-4.553304378,-3.757969253,85.52531094,177.3535789
0.15,0.3,0.8,63,-4.530726019,-3.772664177,83.59160313,175.3715152
0.2,0.2,0.6,57,-10.74814376,-1.462817867,-25.87896213,-114.8465122
0.2,0.2,0.6,57.05,-10.62158187,-1.474266434,-27.91415123,-116.9175004
0.2,0.2,0.6,57.1,-10.49836575,-1.486551174,-29.9402307,-118.9920809
0.2,0.2,0.6,57.15,-10.37831503,-1.500146997,-31.95867707,-121.0686657
0.2,0.2,0.6,57.2,-10.2612702,-1.515199647,-33.97085795,-123.1432583
0.2,0.2,0.6,57.25,-10.14709049,-1.531357666,-35.97804024,-125.212526
0.2,0.2,0.6,57.3,-10.035652,-1.548117012,-37.98139771,-127.2758188
0.2,0.2,0.6,57.35,-9.92684588,-1.565143215,-39.98201802,-129.3342447
0.2,0.2,0.6,57.4,-9.820576658,-1.582301196,-41.98090899,-131.3891885
0.2,0.2,0.6,57.45,-9.716760432,-1.59956654,-43.9790041,-133.441687
0.2,0.2,0.6,57.5,-9.615323073,-1.61695588,-45.97716643,-135.4923894
0.2,0.2,0.6,57.55,-9.516198262,-1.634494678,-47.97619036,-137.5416759
0.2,0.2,0.6,57.6,-9.419325433,-1.652206399,-49.97679945,-139.5897663
0.2,0.2,0.6,57.65,-9.324647792,-1.67011045,-51.97963846,-141.6367888
0.2,0.2,0.6,57.7,-9.232110838,-1.688222955,-53.98525779,-143.6828202
0.2,0.2,0.6,57.75,-9.141662198,-1.706558117,-55.9940898,-145.7279064
0.2,0.2,0.6,57.8,-9.053253809,-1.725129456,-58.00642066,-147.7720733
0.2,0.2,0.6,57.85,-8.966847228,-1.743950771,-60.0223678,-149.8153321
0.2,0.2,0.6,57.9,-8.882421582,-1.763036843,-62.04187847,-151.8576815
0.2,0.2,0.6,57.95,-8.79998154,-1.782403946,-64.06476253,-153.8991083
0.2,0.2,0.6,58,-8.719561096,-1.802070226,-66.09075619,-155.9395871
0.2,0.2,0.6,58.05,-8.641219969,-1.822055991,-68.11959105,-157.979079
0.2,0.2,0.6,58.1,-8.565033091,-1.842383969,-70.15103271,-160.0175305
0.2,0.2,0.6,58.15,-8.491077269,-1.863079546,-72.18486766,-162.0548715
0.2,0.2,0.6,58.2,-8.419419294,-1.88417103,-74.22084591,-164.0910128
0.2,0.2,0.6,58.25,-8.350106804,-1.905689949,-76.25860602,-166.125843
0.2,0.2,0.6,58.3,-8.283159742,-1.927671418,-78.29761368,-168.1592249
0.2,0.2,0.6,58.35,-8.218558824,-1.950154577,-80.3371438,-170.1909893
0.2,0.2,0.6,58.4,-8.156229288,-1.973183121,-82.37634512,-172.2209282
0.2,0.2,0.6,58.45,-8.096024839,-1.996805912,-84.41444245,-174.2487845
0.2,0.2,0.6,58.5,-8.037730076,-2.021077621,-86.45111768,-176.2742371
0.2,0.2,0.6,58.55,-7.981114816,-2.046059307,-88.48698345,-178.2968815
0.2,0.2,0.6,58.6,-7.926063654,-2.071818632,-90.52377614,179.6837997
0.2,0.2,0.6,58.65,-7.87273201,-2.098429179,-92.56371556,177.6684768
0.2,0.2,0.6,58.7,-7.821588819,-2.125967697,-94.60799839,175.6580291
0.2,0.2,0.6,58.75,-7.77325519,-2.154507071,-96.65544374,173.6536167
0.2,0.2,0.6,58.8,-7.728249167,-2.184101161,-98.70238549,171.6567603
0.2,0.2,0.6,58.85,-7.686826023,-2.214756131,-100.7436248,169.6693894
0.2,0.2,0.6,58.9,-7.648961374,-2.246386021,-102.7734322,167.6937505
0.2,0.2,0.6,58.95,-7.61439205,-2.27877225,-104.7860429,165.7319756
0.2,0.2,0.6,59,-7.582633246,-2.311607108,-106.7757802,163.7852275
0.2,0.2,0.6,59.05,-7.552949015,-2.344742769,-108.7371729,161.8532829
0.2,0.2,0.6,59.1,-7.524294149,-2.378518304,-110.665358,159.9367934
0.2,0.2,0.6,59.15,-7.495266509,-2.413525318,-112.5569293,158.0421886
0.2,0.2,0.6,59.2,-7.464123739,-2.449562643,-114.4112367,156.1833898
0.2,0.2,0.6,59.25,-7.42892464,-2.484642921,-116.2318884,154.3768719
0.2,0.2,0.6,59.3,-7.387832712,-2.514627777,-118.0278684,152.6331557
0.2,0.2,0.6,59.35,-7.339547265,-2.533576788,-119.8134446,150.945651
0.2,0.2,0.6,59.4,-7.283722188,-2.535672122,-121.6062551,149.2784441
0.2,0.2,0.6,59.45,-7.221169995,-2.519289879,-123.423802,147.5669442
0.2,0.2,0.6,59.5,-7.153715179,-2.490268646,-125.2796172,145.7477979
0.2,0.2,0.6,59.55,-7.08374291,-2.459450072,-127.1807239,143.7996841
0.2,0.2,0.6,59.6,-7.013649541,-2.436012944,-129.1272864,141.750293
0.2,0.2,0.6,59.65,-6.945415391,-2.423675664,-131.1141277,139.6472026
0.2,0.2,0.6,59.7,-6.8804053,-2.421755494,-133.1330595,137.5300922
0.2,0.2,0.6,59.75,-6.819372912,-2.427751164,-135.1750236,135.4222595
0.2,0.2,0.6,59.8,-6.762581496,-2.439040998,-137.2315465,133.3339481
0.2,0.2,0.6,59.85,-6.709958235,-2.453509087,-139.29547,131.2678451
0.2,0.2,0.6,59.9,-6.661231938,-2.469611706,-141.3611501,129.2230486
0.2,0.2,0.6,59.95,-6.616035441,-2.486260805,-143.4243538,127.1972677
0.2,0.2,0.6,60,-6.573972682,-2.502687193,-145.4820273,125.1878746
0.2,0.2,0.6,60.05,-6.528332943,-2.517721038,-147.4938595,123.1511674
0.2,0.2,0.6,60.1,-6.483198389,-2.533669392,-149.5108711,121.1180121
0.2,0.2,0.6,60.15,-6.438670275,-2.55049168,-151.5330424,119.0885739
0.2,0.2,0.6,60.2,-6.394890031,-2.568158916,-153.560374,117.0630357
0.2,0.2,0.6,60.25,-6.352070025,-2.586661381,-155.5927906,115.0416531
0.2,0.2,0.6,60.3,-6.310542732,-2.606021128,-157.6298161,113.0249018
0.2,0.2,0.6,60.35,-6.27081171,-2.626305181,-159.6696361,111.0138937
0.2,0.2,0.6,60.4,-6.233468488,-2.647579741,-161.7068776,109.0115946
0.2,0.2,0.6,60.45,-6.198494252,-2.669373305,-163.7298327,107.0253512
0.2,0.2,0.6,60.5,-6.163654175,-2.688574214,-165.7261028,105.0587858
0.2,0.2,0.6,60.55,-6.125161892,-2.703518039,-167.7049734,103.0731056
0.2,0.2,0.6,60.6,-6.082742657,-2.721180946,-169.6949144,101.0617268
0.2,0.2,0.6,60.65,-6.039446224,-2.741893425,-171.7074766,99.05556596
0.2,0.2,0.6,60.7,-5.997351509,-2.763737205,-173.7363147,97.05929235
0.2,0.2,0.6,60.75,-5.956975868,-2.786001865,-175.7734167,95.0706618
0.2,0.2,0.6,60.8,-5.918231825,-2.808477507,-177.8139542,93.08796485
0.2,0.2,0.6,60.85,-5.880931709,-2.83109464,-179.855454,91.11025147
0.2,0.2,0.6,60.9,-5.844923214,-2.853824468,178.1033693,89.13700073
0.2,0.2,0.6,60.95,-5.81010472,-2.876651684,176.063267,87.16792881
0.2,0.2,0.6,61,-5.776414833,-2.899566401,174.0247674,85.2029008
0.2,0.2,0.6,61.05,-5.743820663,-2.92256107,171.9883226,83.24189562
0.2,0.2,0.6,61.1,-5.712309154,-2.945628146,169.9543828,81.28499833
0.2,0.2,0.6,61.15,-5.6818811,-2.968756801,167.9234426,79.33240724
0.2,0.2,0.6,61.2,-5.652546618,-2.991927536,165.896078,77.38444771
0.2,0.2,0.6,61.25,-5.624320788,-3.01510355,163.8729845,75.44158398
0.2,0.2,0.6,61.3,-5.597218021,-3.038217776,161.8550208,73.50441467
0.2,0.2,0.6,61.35,-5.571243413,-3.061155255,159.8432576,71.57362792
0.2,0.2,0.6,61.4,-5.546378813,-3.083732829,157.8390261,69.64987973
0.2,0.2,0.6,61.45,-5.522561021,-3.105683354,155.8439468,67.73355478
0.2,0.2,0.6,61.5,-5.499650187,-3.126659458,153.859902,65.82439634
0.2,0.2,0.6,61.55,-5.477389806,-3.146277699,151.8888863,63.92108195
0.2,0.2,0.6,61.6,-5.455368228,-3.164215446,149.9326536,62.02096958
0.2,0.2,0.6,61.65,-5.433006109,-3.180338442,147.9921059,60.12032631
0.2,0.2,0.6,61.7,-5.409607939,-3.19479175,146.0665133,58.21517235
0.2,0.2,0.6,61.75,-5.384507443,-3.207982129,144.1529135,56.30241503
0.2,0.2,0.6,61.8,-5.357282941,-3.220446758,142.2462448,54.38062067
0.2,0.2,0.6,61.85,-5.327938269,-3.232684832,140.340537,52.44998409
0.2,0.2,0.6,61.9,-5.296922545,-3.245042543,138.4307569,50.51151813
0.2,0.2,0.6,61.95,-5.264958653,-3.257760687,136.5143018,48.56528181
0.2,0.2,0.6,62,-5.232784571,-3.272194654,134.5913928,46.61112138
0.2,0.2,0.6,62.05,-5.200942724,-3.287374482,132.6644683,44.67238211
0.2,0.2,0.6,62.1,-5.169668699,-3.3011608,130.7371965,42.72856809
0.2,0.2,0.6,62.15,-5.138836787,-3.315280142,128.8135284,40.78066764
0.2,0.2,0.6,62.2,-5.107898214,-3.329617607,126.8965591,38.83153099
0.2,0.2,0.6,62.25,-5.075861515,-3.343946827,124.9862186,36.88128774
0.2,0.2,0.6,62.3,-5.041716374,-3.358008408,123.0754378,34.92846951
0.2,0.2,0.6,62.35,-5.005789181,-3.371542749,121.1504344,32.96817433
0.2,0.2,0.6,62.4,-4.970493703,-3.385250767,119.2041752,30.98621212
0.2,0.2,0.6,62.45,-4.938028372,-3.406007385,117.2467915,28.97608632
0.2,0.2,0.6,62.5,-4.908377657,-3.434614434,115.2928391,27.03532265
0.2,0.2,0.6,62.55,-4.880383944,-3.454814523,113.3490543,25.1347813
0.2,0.2,0.6,62.6,-4.853054095,-3.47129678,111.4156879,23.21615235
0.2,0.2,0.6,62.65,-4.825830592,-3.487524173,109.4907242,21.28554013
0.2,0.2,0.6,62.7,-4.798456926,-3.504119708,107.5719091,19.34961467
0.2,0.2,0.6,62.75,-4.770840563,-3.521157379,105.6572759,17.41140042
0.2,0.2,0.6,62.8,-4.74297757,-3.538632219,103.7451634,15.47231463
0.2,0.2,0.6,62.85,-4.714918802,-3.556538133,101.8341347,13.53311465
0.2,0.2,0.6,62.9,-4.686757161,-3.574878251,99.92290758,11.59427208
0.2,0.2,0.6,62.95,-4.658624662,-3.593663903,98.01031855,9.656128745
0.2,0.2,0.6,63,-4.630693778,-3.612912283,96.09531831,7.718966863
0.2,0.2,0.7,57,-4.87662595,-3.208184525,-48.63700167,-138.1307065
0.2,0.2,0.7,57.05,-4.834859979,-3.227863761,-50.61984022,-140.1243974
0.2,0.2,0.7,57.1,-4.795827995,-3.249390094,-52.60374276,-142.1256709
0.2,0.2,0.7,57.15,-4.759121955,-3.272686235,-54.5844381,-144.1287629
0.2,0.2,0.7,57.2,-4.724185565,-3.297370792,-56.55991086,-146.1297781
0.2,0.2,0.7,57.25,-4.69051734,-3.322988708,-58.52997502,-148.1269502
0.2,0.2,0.7,57.3,-4.657727003,-3.349141007,-60.49582622,-150.1202913
0.2,0.2,0.7,57.35,-4.625637607,-3.375633951,-62.45935681,-152.1107924
0.2,0.2,0.7,57.4,-4.5943043,-3.402428395,-64.42203637,-154.0993086
0.2,0.2,0.7,57.45,-4.563768011,-3.429554977,-66.3842174,-156.0851263
0.2,0.2,0.7,57.5,-4.534057402,-3.456921078,-68.34576674,-158.0687809
0.2,0.2,0.7,57.55,-4.505197146,-3.484533498,-70.30660623,-160.0509693
0.2,0.2,0.7,57.6,-4.477159555,-3.51246792,-72.26664627,-162.0315926
0.2,0.2,0.7,57.65,-4.449862989,-3.540798361,-74.22565137,-164.0099572
0.2,0.2,0.7,57.7,-4.423180627,-3.569572017,-76.18309835,-165.9850305
0.2,0.2,0.7,57.75,-4.396960015,-3.598806911,-78.13806713,-167.9556232
0.2,0.2,0.7,57.8,-4.370276887,-3.627534665,-80.09616944,-169.917823
0.2,0.2,0.7,57.85,-4.344396261,-3.656122412,-82.05791851,-171.8793454
0.2,0.2,0.7,57.9,-4.319359452,-3.684628337,-84.02320083,-173.8403442
0.2,0.2,0.7,57.95,-4.295224294,-3.713132253,-85.99195853,-175.80097
0.2,0.2,0.7,58,-4.27208075,-3.741751134,-87.96417886,-177.7612973
0.2,0.2,0.7,58.05,-4.250079168,-3.770655746,-89.93978812,-179.7210698
0.2,0.2,0.7,58.1,-4.229465002,-3.800041109,-91.91824409,178.3208929
0.2,0.2,0.7,58.15,-4.210547115,-3.829931089,-93.89751184,176.367108
0.2,0.2,0.7,58.2,-4.193386909,-3.859923375,-95.87309457,174.419468
0.2,0.2,0.7,58.25,-4.177297486,-3.889551498,-97.84088952,172.4760735
0.2,0.2,0.7,58.3,-4.161321351,-3.918888797,-99.80321855,170.5335609
0.2,0.2,0.7,58.35,-4.145377749,-3.948306211,-101.766031,168.5907597
0.2,0.2,0.7,58.4,-4.130012018,-3.978083849,-103.7319717,166.6481789
0.2,0.2,0.7,58.45,-4.115674013,-4.008370222,-105.7005003,164.7066618
0.2,0.2,0.7,58.5,-4.102582993,-4.039247649,-107.6702716,162.7669246
0.2,0.2,0.7,58.55,-4.090698629,-4.07062669,-109.6380401,160.8310389
0.2,0.2,0.7,58.6,-4.079976563,-4.102901736,-111.6073171,158.8999011
0.2,0.2,0.7,58.65,-4.070700371,-4.136006345,-113.5769942,156.9749809
0.2,0.2,0.7,58.7,-4.063138781,-4.169848835,-115.545572,155.0577865
0.2,0.2,0.7,58.75,-4.057536232,-4.20430612,-117.5110765,153.1498319
0.2,0.2,0.7,58.8,-4.054097836,-4.239218636,-119.4709741,151.2525785
0.2,0.2,0.7,58.85,-4.05296703,-4.274389531,-121.4220937,149.3673453
0.2,0.2,0.7,58.9,-4.054194354,-4.309593817,-123.3605741,147.4951967
0.2,0.2,0.7,58.95,-4.057696435,-4.344605584,-125.2818621,145.6368531
0.2,0.2,0.7,59,-4.0632056,-4.379250082,-127.1807902,143.792744
0.2,0.2,0.7,59.05,-4.070212075,-4.413473448,-129.0517681,141.9634437
0.2,0.2,0.7,59.1,-4.077901262,-4.447380933,-130.8891127,140.1508109
0.2,0.2,0.7,59.15,-4.085085497,-4.481115082,-132.6875452,138.3599602
0.2,0.2,0.7,59.2,-4.090122777,-4.514365222,-134.4429455,136.6012612
0.2,0.2,0.7,59.25,-4.090816829,-4.545369242,-136.1536719,134.8895841
0.2,0.2,0.7,59.3,-4.084351252,-4.569767545,-137.8231349,133.2359999
0.2,0.2,0.7,59.35,-4.067502142,-4.580725318,-139.4642867,131.6294576
0.2,0.2,0.7,59.4,-4.037625214,-4.572316768,-141.1044579,130.019275
0.2,0.2,0.7,59.45,-3.994588186,-4.545398955,-142.7837278,128.3262629
0.2,0.2,0.7,59.5,-3.942243115,-4.50972057,-144.5396643,126.4916222
0.2,0.2,0.7,59.55,-3.887168087,-4.47804367,-146.3869382,124.516503
0.2,0.2,0.7,59.6,-3.835279985,-4.458580817,-148.3128818,122.4490432
0.2,0.2,0.7,59.65,-3.789678107,-4.453068235,-150.2915772,120.345155
0.2,0.2,0.7,59.7,-3.75094843,-4.459271245,-152.2988731,118.2446988
0.2,0.2,0.7,59.75,-3.718431,-4.473766591,-154.3181267,116.1686802
0.2,0.2,0.7,59.8,-3.691154582,-4.493397752,-156.3394103,114.1250845
0.2,0.2,0.7,59.85,-3.668238004,-4.515700861,-158.3570583,112.114887
0.2,0.2,0.7,59.9,-3.648984312,-4.538873531,-160.367725,110.1359653
0.2,0.2,0.7,59.95,-3.632861543,-4.561617536,-162.3692459,108.1851991
0.2,0.2,0.7,60,-3.619460158,-4.582984178,-164.360056,106.2594719
0.2,0.2,0.7,60.05,-3.603384017,-4.596902853,-166.3005943,104.2495732
0.2,0.2,0.7,60.1,-3.586510531,-4.608495899,-168.2413156,102.2628257
0.2,0.2,0.7,60.15,-3.568875742,-4.62361686,-170.1838556,100.331799
0.2,0.2,0.7,60.2,-3.550485416,-4.647528672,-172.1305807,98.39194301
0.2,0.2,0.7,60.25,-3.531489513,-4.671812092,-174.0864079,96.42718687
0.2,0.2,0.7,60.3,-3.513306497,-4.695047409,-176.0589602,94.46131762
0.2,0.2,0.7,60.35,-3.499188264,-4.717924317,-178.0356761,92.50130054
0.2,0.2,0.7,60.4,-3.486563513,-4.740817254,-179.9872428,90.54819232
0.2,0.2,0.7,60.45,-3.471913457,-4.763860411,178.0707293,88.60185802
0.2,0.2,0.7,60.5,-3.45622304,-4.787081599,176.1248444,86.66195116
0.2,0.2,0.7,60.55,-3.440462315,-4.810462848,174.1744343,84.72810628
0.2,0.2,0.7,60.6,-3.425019516,-4.833966446,172.2209806,82.7999723
0.2,0.2,0.7,60.65,-3.410044148,-4.857546756,170.2657518,80.87721402
0.2,0.2,0.7,60.7,-3.395598484,-4.881155991,168.3096894,78.95950866
0.2,0.2,0.7,60.75,-3.381708862,-4.904747245,166.35352,77.04654315
0.2,0.2,0.7,60.8,-3.368383991,-4.928276227,164.397837,75.13801301
0.2,0.2,0.7,60.85,-3.355622468,-4.951702322,162.4431456,73.23362271
0.2,0.2,0.7,60.9,-3.343416482,-4.974989316,160.4898893,71.33308753
0.2,0.2,0.7,60.95,-3.331754041,-4.99810592,158.5384653,69.43613683
0.2,0.2,0.7,61,-3.320620542,-5.021026169,156.5892363,67.54251907
0.2,0.2,0.7,61.05,-3.309999978,-5.043729656,154.6425401,65.65200906
0.2,0.2,0.7,61.1,-3.299875871,-5.066201476,152.6986999,63.7644184
