D [mm],coax_inside [mm],QCOAX_D [mm],Freq [GHz],"dB(S(1:1,1:1)) []","dB(S(2:1,1:1)) []","ang_deg(S(1:1,1:1)) [deg]","ang_deg(S(2:1,1:1)) [deg]"
0.3,0.2,0.65,60.9,-6.117570021,-2.632998504,-155.1176433,-64.3943711
0.3,0.2,0.65,60.95,-6.072410287,-2.653112624,-157.1108306,-66.38788078
0.3,0.2,0.65,61,-6.028443417,-2.673918194,-159.1131913,-68.37967897
0.3,0.2,0.65,61.05,-5.985948928,-2.695276565,-161.1209504,-70.36861879
0.3,0.2,0.65,61.1,-5.94490585,-2.717026676,-163.1310152,-72.3541708
0.3,0.2,0.65,61.15,-5.905162076,-2.739026931,-165.1413471,-74.33627829
0.3,0.2,0.65,61.2,-5.866535764,-2.76117323,-167.1507678,-76.31516061
0.3,0.2,0.65,61.25,-5.828859213,-2.783400334,-169.1586701,-78.29114665
0.3,0.2,0.65,61.3,-5.791992365,-2.805675055,-171.1647925,-80.26456247
0.3,0.2,0.65,61.35,-5.75582391,-2.827986883,-173.1690726,-82.2356667
0.3,0.2,0.65,61.4,-5.720268604,-2.850338729,-175.1715571,-84.20461943
0.3,0.2,0.65,61.45,-5.685264147,-2.872738632,-177.1723449,-86.17147271
0.3,0.2,0.65,61.5,-5.650768521,-2.895192476,-179.1715464,-88.13617571
0.3,0.2,0.65,61.55,-5.616757662,-2.917697611,178.8307499,-90.09859161
0.3,0.2,0.65,61.6,-5.583222816,-2.940237465,176.8345121,-92.05852617
0.3,0.2,0.65,61.65,-5.550166677,-2.962777532,174.8397989,-94.01576811
0.3,0.2,0.65,61.7,-5.517597357,-2.985263482,172.8467923,-95.97014054
0.3,0.2,0.65,61.75,-5.485519509,-3.007622309,170.8558184,-97.92155964
0.3,0.2,0.65,61.8,-5.453922836,-3.029767254,168.8673445,-99.87009253
0.3,0.2,0.65,61.85,-5.422769738,-3.05160672,166.8819365,-101.8160026
0.3,0.2,0.65,61.9,-5.391985727,-3.073056313,164.9001691,-103.7597696
0.3,0.2,0.65,61.95,-5.361457191,-3.094052122,162.9224997,-105.7020739
0.3,0.2,0.65,62,-5.331039915,-3.114562496,160.9491366,-107.6437431
0.3,0.2,0.65,62.05,-5.300577955,-3.134595709,158.9799469,-109.5856691
0.3,0.2,0.65,62.1,-5.269927863,-3.154201787,157.0144388,-111.5287101
0.3,0.2,0.65,62.15,-5.238980724,-3.173468394,155.0518265,-113.4735988
0.3,0.2,0.65,62.2,-5.207675884,-3.192512085,153.0911499,-115.4208706
0.3,0.2,0.65,62.25,-5.176004407,-3.211467111,151.1314071,-117.3708218
0.3,0.2,0.65,62.3,-5.144004464,-3.230473887,149.1716666,-119.3234949
0.3,0.2,0.65,62.35,-5.111752709,-3.249668559,147.2111426,-121.2786855
0.3,0.2,0.65,62.4,-5.079355301,-3.269174144,145.249239,-123.2359623
0.3,0.2,0.65,62.45,-5.046940486,-3.289092796,143.2855762,-125.194692
0.3,0.2,0.65,62.5,-5.014652755,-3.309498194,141.3200174,-127.1540679
0.3,0.2,0.65,62.55,-4.982646994,-3.330426874,139.352708,-129.1131467
0.3,0.2,0.65,62.6,-4.95107974,-3.351867903,137.3841324,-131.0709074
0.3,0.2,0.65,62.65,-4.920093707,-3.373751855,135.4151793,-133.0263521
0.3,0.2,0.65,62.7,-4.889791691,-3.395943243,133.4471887,-134.9786747
0.3,0.2,0.65,62.75,-4.860198243,-3.418245134,131.4819204,-136.9275031
0.3,0.2,0.65,62.8,-4.831214537,-3.440427977,129.5213615,-138.8731736
0.3,0.2,0.65,62.85,-4.802584108,-3.462290594,127.5673069,-140.8169094
0.3,0.2,0.65,62.9,-4.773898904,-3.483743071,125.6207407,-142.7607198
0.3,0.2,0.65,62.95,-4.744671017,-3.504874742,123.6812379,-144.7069112
0.3,0.2,0.65,63,-4.714462786,-3.525961174,121.7467336,-146.6573471
0.3,0.2,0.7,57,-8.177735329,-1.851989473,-14.00158742,78.23719874
0.3,0.2,0.7,57.05,-8.053197004,-1.878293347,-15.99566527,76.16681251
0.3,0.2,0.7,57.1,-7.932706855,-1.904840864,-17.98989609,74.09455368
0.3,0.2,0.7,57.15,-7.816160287,-1.931973273,-19.98354451,72.02213119
0.3,0.2,0.7,57.2,-7.703421891,-1.95975978,-21.97570944,69.95167414
0.3,0.2,0.7,57.25,-7.594292586,-1.988101911,-23.96547903,67.88465184
0.3,0.2,0.7,57.3,-7.48850273,-2.016855338,-25.95233044,65.82174435
0.3,0.2,0.7,57.35,-7.385772263,-2.045892003,-27.93650395,63.7631001
0.3,0.2,0.7,57.4,-7.285905502,-2.07511703,-29.91885381,61.70859201
0.3,0.2,0.7,57.45,-7.18882233,-2.104467013,-31.90023372,59.65797788
0.3,0.2,0.7,57.5,-7.094505569,-2.133904024,-33.88105979,57.610986
0.3,0.2,0.7,57.55,-7.002937764,-2.163410263,-35.86132553,55.56736132
0.3,0.2,0.7,57.6,-6.914074324,-2.19298394,-37.84081728,53.52689703
0.3,0.2,0.7,57.65,-6.827844937,-2.222635257,-39.81928701,51.48946431
0.3,0.2,0.7,57.7,-6.744163536,-2.252380686,-41.7965319,49.4550419
0.3,0.2,0.7,57.75,-6.662937015,-2.282233998,-43.7724148,47.42373373
0.3,0.2,0.7,57.8,-6.584070709,-2.312194553,-45.74686025,45.39575146
0.3,0.2,0.7,57.85,-6.507471355,-2.342237312,-47.71984405,43.3713416
0.3,0.2,0.7,57.9,-6.433048541,-2.37231187,-49.69138353,41.35066986
0.3,0.2,0.7,57.95,-6.360715341,-2.402354539,-51.66153011,39.33372063
0.3,0.2,0.7,58,-6.290388573,-2.432308087,-53.63036466,37.3202767
0.3,0.2,0.7,58.05,-6.221988904,-2.462137532,-55.59799514,35.30998855
0.3,0.2,0.7,58.1,-6.155440993,-2.491834505,-57.56455641,33.30248039
0.3,0.2,0.7,58.15,-6.090673798,-2.521411824,-59.53021218,31.29743252
0.3,0.2,0.7,58.2,-6.02762128,-2.550894508,-61.49515882,29.29461661
0.3,0.2,0.7,58.25,-5.966223782,-2.580312141,-63.45963057,27.29389447
0.3,0.2,0.7,58.3,-5.906430561,-2.609694242,-65.42390436,25.29520024
0.3,0.2,0.7,58.35,-5.848204005,-2.63906821,-67.3882994,23.29852044
0.3,0.2,0.7,58.4,-5.791525895,-2.668458877,-69.35316111,21.30387827
0.3,0.2,0.7,58.45,-5.736404839,-2.697888815,-71.31881129,19.31132344
0.3,0.2,0.7,58.5,-5.682880765,-2.727378911,-73.28544291,17.32092679
0.3,0.2,0.7,58.55,-5.631017163,-2.756948946,-75.25296157,15.3327784
0.3,0.2,0.7,58.6,-5.580870215,-2.786618101,-77.22085087,13.34698823
0.3,0.2,0.7,58.65,-5.532438608,-2.816405327,-79.18823027,11.36368877
0.3,0.2,0.7,58.7,-5.485628556,-2.846329603,-81.15421248,9.383039263
0.3,0.2,0.7,58.75,-5.440275189,-2.876410045,-83.11836833,7.405231755
0.3,0.2,0.7,58.8,-5.396211659,-2.906665865,-85.08091784,5.430498994
0.3,0.2,0.7,58.85,-5.353329757,-2.937116097,-87.0425325,3.459124837
0.3,0.2,0.7,58.9,-5.311596578,-2.967779003,-89.00399431,1.491457745
0.3,0.2,0.7,58.95,-5.271039132,-2.998670956,-90.96595972,-0.472071707
0.3,0.2,0.7,59,-5.231723205,-3.029804501,-92.92887459,-2.430928246
0.3,0.2,0.7,59.05,-5.193740292,-3.061185082,-94.89297022,-4.384443102
0.3,0.2,0.7,59.1,-5.157203951,-3.092805602,-96.85826916,-6.331778173
0.3,0.2,0.7,59.15,-5.122252209,-3.124637507,-98.82455949,-8.271883546
0.3,0.2,0.7,59.2,-5.089051969,-3.156616307,-100.7913145,-10.20345205
0.3,0.2,0.7,59.25,-5.057800699,-3.188618463,-102.7575385,-12.12488237
0.3,0.2,0.7,59.3,-5.028717854,-3.220425412,-104.7215174,-14.03427908
0.3,0.2,0.7,59.35,-5.002012142,-3.251670253,-106.6804691,-15.92955198
0.3,0.2,0.7,59.4,-4.977801045,-3.281765822,-108.6301452,-17.80873694
0.3,0.2,0.7,59.45,-4.955951936,-3.309826486,-110.5646125,-19.67074564
0.3,0.2,0.7,59.5,-4.935833514,-3.334631738,-112.4767699,-21.51680247
0.3,0.2,0.7,59.55,-4.916060656,-3.35474567,-114.3604673,-23.35263235
0.3,0.2,0.7,59.6,-4.894502183,-3.368963095,-116.2145968,-25.19060801
0.3,0.2,0.7,59.65,-4.868899772,-3.377139497,-118.0471949,-27.04946318
0.3,0.2,0.7,59.7,-4.837997617,-3.380989703,-119.8750202,-28.94864164
0.3,0.2,0.7,59.75,-4.802296959,-3.383952095,-121.7165611,-30.89840478
0.3,0.2,0.7,59.8,-4.76367079,-3.389752556,-123.5837299,-32.89348691
0.3,0.2,0.7,59.85,-4.724272213,-3.400744151,-125.479051,-34.91671723
0.3,0.2,0.7,59.9,-4.685713926,-3.417363936,-127.3985049,-36.94865002
0.3,0.2,0.7,59.95,-4.648870692,-3.438717499,-129.3357177,-38.97473567
0.3,0.2,0.7,60,-4.614051995,-3.463427202,-131.2846629,-40.98703943
0.3,0.2,0.7,60.05,-4.581242596,-3.490179264,-133.2406571,-42.98272942
0.3,0.2,0.7,60.1,-4.550279876,-3.517926924,-135.2003991,-44.96197763
0.3,0.2,0.7,60.15,-4.520954609,-3.545901551,-137.1616742,-46.92642508
0.3,0.2,0.7,60.2,-4.493058637,-3.573558705,-139.1230254,-48.87832679
0.3,0.2,0.7,60.25,-4.466402795,-3.600521532,-141.0834889,-50.82015978
0.3,0.2,0.7,60.3,-4.440820082,-3.626542043,-143.0424087,-52.75447068
0.3,0.2,0.7,60.35,-4.416162133,-3.651481571,-144.9993137,-54.68380855
0.3,0.2,0.7,60.4,-4.392292811,-3.675304164,-146.9538432,-56.61065199
0.3,0.2,0.7,60.45,-4.369080593,-3.698073897,-148.9057082,-58.53728925
0.3,0.2,0.7,60.5,-4.34639059,-3.719947054,-150.8546859,-60.46565274
0.3,0.2,0.7,60.55,-4.324077115,-3.741152887,-152.8006469,-62.39714551
0.3,0.2,0.7,60.6,-4.301978707,-3.761962002,-154.7436227,-64.33251633
0.3,0.2,0.7,60.65,-4.279919324,-3.782647649,-156.6839125,-66.27183298
0.3,0.2,0.7,60.7,-4.257721449,-3.803449071,-158.6222151,-68.21456974
0.3,0.2,0.7,60.75,-4.235236775,-3.824545637,-160.5597313,-70.1597842
0.3,0.2,0.7,60.8,-4.212393758,-3.84604619,-162.4981342,-72.10633055
0.3,0.2,0.7,60.85,-4.18924606,-3.867992622,-164.4393012,-74.05305547
0.3,0.2,0.7,60.9,-4.16598982,-3.890372965,-166.3848057,-75.99894093
0.3,0.2,0.7,60.95,-4.142922307,-3.91313836,-168.3353773,-77.94318353
0.3,0.2,0.7,61,-4.120351001,-3.936219388,-170.2906552,-79.88521862
0.3,0.2,0.7,61.05,-4.098501761,-3.959539297,-172.249395,-81.82470625
0.3,0.2,0.7,61.1,-4.077474034,-3.983023342,-174.2099705,-83.76149632
0.3,0.2,0.7,61.15,-4.057251929,-4.006604604,-176.1708601,-85.69558602
0.3,0.2,0.7,61.2,-4.037746158,-4.030227117,-178.1309206,-87.62707765
0.3,0.2,0.7,61.25,-4.018837806,-4.053847151,179.9105559,-89.55614076
0.3,0.2,0.7,61.3,-4.000408994,-4.077433352,177.9539137,-91.48297926
0.3,0.2,0.7,61.35,-3.982358918,-4.100966174,175.9992451,-93.4078028
0.3,0.2,0.7,61.4,-3.964609544,-4.124436748,174.0464926,-95.33080082
0.3,0.2,0.7,61.45,-3.947105683,-4.147845059,172.0955285,-97.25211772
0.3,0.2,0.7,61.5,-3.929812596,-4.171197021,170.1462115,-99.17182886
0.3,0.2,0.7,61.55,-3.912712632,-4.194499845,168.1984291,-101.0899197
0.3,0.2,0.7,61.6,-3.895801197,-4.217755111,166.2521312,-103.006275
0.3,0.2,0.7,61.65,-3.87908168,-4.240949656,164.3073582,-104.9206901
0.3,0.2,0.7,61.7,-3.862558647,-4.264045948,162.3642613,-106.8329201
0.3,0.2,0.7,61.75,-3.846228992,-4.286976112,160.4231066,-108.7427766
0.3,0.2,0.7,61.8,-3.830071837,-4.309645453,158.4842502,-110.6502566
0.3,0.2,0.7,61.85,-3.81403987,-4.331949323,156.5480732,-112.5556544
0.3,0.2,0.7,61.9,-3.798056396,-4.353800069,154.614881,-114.4595893
0.3,0.2,0.7,61.95,-3.782022028,-4.375152636,152.6847928,-116.362914
0.3,0.2,0.7,62,-3.76583114,-4.39601632,150.7576684,-118.2665392
0.3,0.2,0.7,62.05,-3.749392685,-4.416448612,148.8331095,-120.1712616
0.3,0.2,0.7,62.1,-3.732646933,-4.436537595,146.9105393,-122.0776629
0.3,0.2,0.7,62.15,-3.715571995,-4.456383299,144.9893211,-123.9860971
0.3,0.2,0.7,62.2,-3.69817986,-4.476085043,143.0688669,-125.8967324
0.3,0.2,0.7,62.25,-3.680506318,-4.495736406,141.1487022,-127.8096089
0.3,0.2,0.7,62.3,-3.662600084,-4.515426049,139.2284825,-129.7246829
0.3,0.2,0.7,62.35,-3.644514626,-4.535241629,137.3079772,-131.6418425
0.3,0.2,0.7,62.4,-3.62630393,-4.555274023,135.3870379,-133.5608896
0.3,0.2,0.7,62.45,-3.60802205,-4.575618656,133.4655656,-135.4814859
0.3,0.2,0.7,62.5,-3.589726045,-4.596369287,131.5434862,-137.4030689
0.3,0.2,0.7,62.55,-3.57148215,-4.61759826,129.6207444,-139.3247735
0.3,0.2,0.7,62.6,-3.553375213,-4.63932043,127.6973322,-141.245447
0.3,0.2,0.7,62.65,-3.535519445,-4.661452976,125.773392,-143.163886
0.3,0.2,0.7,62.7,-3.518060027,-4.683807592,123.8494537,-145.079329
0.3,0.2,0.7,62.75,-3.501133856,-4.706151929,121.9268065,-146.9919412
0.3,0.2,0.7,62.8,-3.484743561,-4.728319498,120.007648,-148.9028351
0.3,0.2,0.7,62.85,-3.468597634,-4.750284864,118.0940839,-150.8135202
0.3,0.2,0.7,62.9,-3.452196188,-4.772151157,116.1860177,-152.725235
0.3,0.2,0.7,62.95,-3.435241407,-4.794082907,114.2807741,-154.6386238
0.3,0.2,0.7,63,-3.417839428,-4.816244802,112.3755287,-156.5537897
0.3,0.2,0.75,57,-5.093276465,-2.986043037,-26.71387222,64.6843556
0.3,0.2,0.75,57.05,-5.030998527,-3.020915375,-28.66517619,62.68734917
0.3,0.2,0.75,57.1,-4.970699899,-3.055864706,-30.61780438,60.68901396
0.3,0.2,0.75,57.15,-4.912589109,-3.091101054,-32.57024036,58.6910316
0.3,0.2,0.75,57.2,-4.856639257,-3.126645851,-34.52042503,56.69505753
0.3,0.2,0.75,57.25,-4.80264138,-3.162430013,-36.46709022,54.70223454
0.3,0.2,0.75,57.3,-4.750383021,-3.198343792,-38.41004067,52.71325387
0.3,0.2,0.75,57.35,-4.699708195,-3.234260826,-40.34947321,50.72841359
0.3,0.2,0.75,57.4,-4.650520972,-3.270106315,-42.28596391,48.74758162
0.3,0.2,0.75,57.45,-4.602692723,-3.305688936,-44.21910287,46.77014307
0.3,0.2,0.75,57.5,-4.55614262,-3.341061399,-46.14973108,44.79547236
0.3,0.2,0.75,57.55,-4.510850201,-3.376324737,-48.07875786,42.8232961
0.3,0.2,0.75,57.6,-4.466819117,-3.411521851,-50.00657641,40.85358974
0.3,0.2,0.75,57.65,-4.42406907,-3.446658094,-51.93322395,38.88654296
0.3,0.2,0.75,57.7,-4.38263028,-3.481714621,-53.85848542,36.92252123
0.3,0.2,0.75,57.75,-4.342539567,-3.516657124,-55.78196288,34.96203025
0.3,0.2,0.75,57.8,-4.303474552,-3.551218235,-57.702648,33.00435603
0.3,0.2,0.75,57.85,-4.265721676,-3.585864793,-59.62265665,31.04948432
0.3,0.2,0.75,57.9,-4.22919309,-3.620485515,-61.54145075,29.09766597
0.3,0.2,0.75,57.95,-4.19379907,-3.654978362,-63.45863405,27.14904222
0.3,0.2,0.75,58,-4.159451407,-3.689253486,-65.37395889,25.20364325
0.3,0.2,0.75,58.05,-4.126067089,-3.723236457,-67.28732936,23.26138945
0.3,0.2,0.75,58.1,-4.093572196,-3.756871721,-69.19880042,21.32209581
0.3,0.2,0.75,58.15,-4.06190591,-3.790126264,-71.10857249,19.38548036
0.3,0.2,0.75,58.2,-4.031024534,-3.822993402,-73.01698123,17.4511774
0.3,0.2,0.75,58.25,-4.000905364,-3.855496569,-74.92448212,15.51875639
0.3,0.2,0.75,58.3,-3.971550299,-3.887692956,-76.83163001,13.58774725
0.3,0.2,0.75,58.35,-3.942988993,-3.919676767,-78.7390535,11.65767285
0.3,0.2,0.75,58.4,-3.91528142,-3.951581813,-80.64742469,9.728088985
0.3,0.2,0.75,58.45,-3.888519668,-3.983583116,-82.55742484,7.798631839
0.3,0.2,0.75,58.5,-3.862828821,-4.015897119,-84.46970666,5.869072389
0.3,0.2,0.75,58.55,-3.838052234,-4.048140351,-86.37953434,3.94458382
0.3,0.2,0.75,58.6,-3.814190801,-4.080118437,-88.28765801,2.023070669
0.3,0.2,0.75,58.65,-3.791130218,-4.111882822,-90.19431496,0.103897212
0.3,0.2,0.75,58.7,-3.76877697,-4.143513842,-92.09996118,-1.813318675
0.3,0.2,0.75,58.75,-3.747076209,-4.17510432,-94.00523174,-3.728638652
0.3,0.2,0.75,58.8,-3.726027751,-4.206739259,-95.91082307,-5.641795631
0.3,0.2,0.75,58.85,-3.705690984,-4.238477455,-97.81730441,-7.552251833
0.3,0.2,0.75,58.9,-3.686171112,-4.270340579,-99.72491884,-9.459303711
0.3,0.2,0.75,58.95,-3.667588266,-4.302312165,-101.6334684,-11.36219516
0.3,0.2,0.75,59,-3.650042589,-4.334344806,-103.5423467,-13.26020006
0.3,0.2,0.75,59.05,-3.633591894,-4.366370993,-105.4506951,-15.15265114
0.3,0.2,0.75,59.1,-3.618250168,-4.398312416,-107.3575893,-17.03891236
0.3,0.2,0.75,59.15,-3.604002878,-4.430083397,-109.26216,-18.91830605
0.3,0.2,0.75,59.2,-3.590828415,-4.461585042,-111.1636034,-20.79001207
0.3,0.2,0.75,59.25,-3.578715665,-4.492686586,-113.0610831,-22.65295941
0.3,0.2,0.75,59.3,-3.567670551,-4.523188806,-114.9535395,-24.50574267
0.3,0.2,0.75,59.35,-3.557704051,-4.552762217,-116.8394193,-26.34663266
0.3,0.2,0.75,59.4,-3.548788043,-4.580853558,-118.7163455,-28.17383656
0.3,0.2,0.75,59.45,-3.540754039,-4.606568945,-120.5808286,-29.98631861
0.3,0.2,0.75,59.5,-3.533104565,-4.6285969,-122.4283695,-31.78565411
0.3,0.2,0.75,59.55,-3.524752452,-4.645359197,-124.2547843,-33.57915465
0.3,0.2,0.75,59.6,-3.51388989,-4.655702206,-126.059822,-35.38287457
0.3,0.2,0.75,59.65,-3.498478689,-4.660172574,-127.8522861,-37.2198374
0.3,0.2,0.75,59.7,-3.477608162,-4.661861857,-129.6508996,-39.10902709
0.3,0.2,0.75,59.75,-3.452590891,-4.665258712,-131.4750734,-41.05176424
0.3,0.2,0.75,59.8,-3.426209208,-4.673686132,-133.332872,-43.03097726
0.3,0.2,0.75,59.85,-3.400881056,-4.687975965,-135.2195831,-45.02418174
0.3,0.2,0.75,59.9,-3.377748964,-4.707176318,-137.1253022,-47.01500715
0.3,0.2,0.75,59.95,-3.356944439,-4.729815016,-139.0413908,-48.99567644
0.3,0.2,0.75,60,-3.338148627,-4.754634742,-140.9624242,-50.96433361
0.3,0.2,0.75,60.05,-3.322213063,-4.807123482,-142.9051342,-52.85361782
0.3,0.2,0.75,60.1,-3.307110368,-4.8481636,-144.8400153,-54.76329541
0.3,0.2,0.75,60.15,-3.292618174,-4.880695131,-146.7675293,-56.68865374
0.3,0.2,0.75,60.2,-3.278541115,-4.90625903,-148.6881169,-58.62374118
0.3,0.2,0.75,60.25,-3.264724536,-4.925834922,-150.6020737,-60.55826915
0.3,0.2,0.75,60.3,-3.251092235,-4.941071899,-152.5094163,-62.47814699
0.3,0.2,0.75,60.35,-3.237735206,-4.955006009,-154.4099752,-64.37503485
0.3,0.2,0.75,60.4,-3.225022561,-4.970588162,-156.3045197,-66.25566636
0.3,0.2,0.75,60.45,-3.213400937,-4.988753586,-158.1973696,-68.13432166
0.3,0.2,0.75,60.5,-3.202585131,-5.008830636,-160.0955701,-70.02003281
0.3,0.2,0.75,60.55,-3.191556401,-5.029904315,-162.0012054,-71.91455503
0.3,0.2,0.75,60.6,-3.179785651,-5.051399816,-163.9107473,-73.81616276
0.3,0.2,0.75,60.65,-3.16741185,-5.073061011,-165.8212629,-75.72246109
0.3,0.2,0.75,60.7,-3.154720696,-5.094807336,-167.7319876,-77.63140748
0.3,0.2,0.75,60.75,-3.141926063,-5.116632905,-169.6431587,-79.54148061
0.3,0.2,0.75,60.8,-3.129166407,-5.138554939,-171.5552032,-81.45159734
0.3,0.2,0.75,60.85,-3.116535286,-5.160591278,-173.4684596,-83.36099646
0.3,0.2,0.75,60.9,-3.104101613,-5.18275205,-175.3831202,-85.26914521
0.3,0.2,0.75,60.95,-3.091919501,-5.205037634,-177.299238,-87.17567364
0.3,0.2,0.75,61,-3.080032424,-5.2274392,-179.2167486,-89.08033052
0.3,0.2,0.75,61.05,-3.068474768,-5.249940169,178.8645079,-90.98295398
0.3,0.2,0.75,61.1,-3.057272338,-5.272517889,176.9447677,-92.88345178
0.3,0.2,0.75,61.15,-3.046442582,-5.295145245,175.0243266,-94.78178805
0.3,0.2,0.75,61.2,-3.035994827,-5.317792131,173.1035281,-96.67797423
0.3,0.2,0.75,61.25,-3.02593059,-5.340426778,171.1827577,-98.572063
0.3,0.2,0.75,61.3,-3.01624357,-5.363017013,169.2624462,-100.4641444
0.3,0.2,0.75,61.35,-3.006917931,-5.385531564,167.3430889,-102.354344
0.3,0.2,0.75,61.4,-2.997920633,-5.407941592,165.4252835,-104.2428214
0.3,0.2,0.75,61.45,-2.989177597,-5.430222782,163.5097503,-106.12977
0.3,0.2,0.75,61.5,-2.980524478,-5.45235846,161.5971252,-108.0154131
0.3,0.2,0.75,61.55,-2.971697985,-5.474344254,159.6870761,-109.8999885
0.3,0.2,0.75,61.6,-2.962578231,-5.496194006,157.7775463,-111.7837045
0.3,0.2,0.75,61.65,-2.953432834,-5.517942831,155.8670414,-113.6666346
0.3,0.2,0.75,61.7,-2.944525905,-5.539633545,153.9566828,-115.5485432
0.3,0.2,0.75,61.75,-2.935831594,-5.561265765,152.0480834,-117.4287869
0.3,0.2,0.75,61.8,-2.927209223,-5.582727375,150.1419335,-119.3066705
0.3,0.2,0.75,61.85,-2.918536569,-5.603816049,148.2382959,-121.1822606
0.3,0.2,0.75,61.9,-2.909727763,-5.62438402,146.3369993,-123.056622
0.3,0.2,0.75,61.95,-2.900722803,-5.644424414,144.437796,-124.931052
0.3,0.2,0.75,62,-2.891478899,-5.664016577,142.5404066,-126.806416
0.3,0.2,0.75,62.05,-2.881966284,-5.683250084,140.6445307,-128.6831354
0.3,0.2,0.75,62.1,-2.87216673,-5.702197167,138.7498494,-130.5614179
0.3,0.2,0.75,62.15,-2.862073401,-5.720916307,136.85603,-132.4414196
0.3,0.2,0.75,62.2,-2.851691315,-5.739463249,134.962733,-134.3233067
0.3,0.2,0.75,62.25,-2.841037978,-5.757900912,133.069623,-136.2072575
0.3,0.2,0.75,62.3,-2.830143926,-5.776307004,131.1763833,-138.0934314
0.3,0.2,0.75,62.35,-2.819052926,-5.794778999,129.282735,-139.9819098
0.3,0.2,0.75,62.4,-2.807821495,-5.81343446,127.38846,-141.8726049
0.3,0.2,0.75,62.45,-2.796517398,-5.832402141,125.4934282,-143.7651451
0.3,0.2,0.75,62.5,-2.785216625,-5.851798224,123.5976265,-145.6587777
0.3,0.2,0.75,62.55,-2.773998344,-5.871687066,121.7011873,-147.5523795
0.3,0.2,0.75,62.6,-2.762937408,-5.892040852,119.8044105,-149.4446815
0.3,0.2,0.75,62.65,-2.752094276,-5.91272927,117.9077707,-151.334703
0.3,0.2,0.75,62.7,-2.74150287,-5.933563416,116.011898,-153.2221737
0.3,0.2,0.75,62.75,-2.73115791,-5.954376806,114.1175224,-155.1076349
0.3,0.2,0.75,62.8,-2.721004531,-5.975091368,112.2253739,-156.9921456
0.3,0.2,0.75,62.85,-2.710934046,-5.995732275,110.3360401,-158.8768302
0.3,0.2,0.75,62.9,-2.700789701,-6.016400341,108.4498034,-160.7625517
0.3,0.2,0.75,62.95,-2.690384631,-6.037232537,106.5664911,-162.6498028
0.3,0.2,0.75,63,-2.679530663,-6.058372031,104.6853836,-164.5387465
0.3,0.2,0.8,57,-3.321611691,-4.515171338,-38.41876777,52.24526592
0.3,0.2,0.8,57.05,-3.29012956,-4.552775433,-40.30713735,50.32807832
0.3,0.2,0.8,57.1,-3.259826952,-4.590418954,-42.19904833,48.40958083
0.3,0.2,0.8,57.15,-3.231057796,-4.628213847,-44.09243273,46.49215566
0.3,0.2,0.8,57.2,-3.20386528,-4.665996326,-45.98422213,44.57749989
0.3,0.2,0.8,57.25,-3.17798224,-4.703568271,-47.87227892,42.66561578
0.3,0.2,0.8,57.3,-3.153082167,-4.740896834,-49.75631692,40.75596969
0.3,0.2,0.8,57.35,-3.128970723,-4.778006278,-51.63706485,38.84862155
0.3,0.2,0.8,57.4,-3.105557294,-4.814880486,-53.5153352,36.94358555
0.3,0.2,0.8,57.45,-3.082870697,-4.851405153,-55.39134945,35.04150332
0.3,0.2,0.8,57.5,-3.060845166,-4.887528886,-57.26534062,33.1415035
0.3,0.2,0.8,57.55,-3.039406109,-4.923301214,-59.13777561,31.24266183
0.3,0.2,0.8,57.6,-3.018530242,-4.958801229,-61.00913718,29.34470238
0.3,0.2,0.8,57.65,-2.998239567,-4.994107446,-62.87984273,27.44783159
0.3,0.2,0.8,57.7,-2.978593151,-5.029284281,-64.75018573,25.55258803
0.3,0.2,0.8,57.75,-2.959678047,-5.064377756,-66.62029941,23.65972626
0.3,0.2,0.8,57.8,-2.941338448,-5.099062822,-68.48876985,21.76944806
0.3,0.2,0.8,57.85,-2.923784106,-5.133692294,-70.35709287,19.88133249
0.3,0.2,0.8,57.9,-2.906949039,-5.168166056,-72.22478332,17.99560913
0.3,0.2,0.8,57.95,-2.890764962,-5.202391884,-74.0914647,16.11240882
0.3,0.2,0.8,58,-2.87516359,-5.23628811,-75.95688,14.2317604
0.3,0.2,0.8,58.05,-2.860079374,-5.269786594,-77.82090116,12.35358945
0.3,0.2,0.8,58.1,-2.845452712,-5.302836031,-79.68353627,10.4777198
0.3,0.2,0.8,58.15,-2.831233622,-5.33540557,-81.54493402,8.60387854
0.3,0.2,0.8,58.2,-2.81738586,-5.367488692,-83.40538419,6.731705583
0.3,0.2,0.8,58.25,-2.803891429,-5.399107276,-85.2653134,4.860768741
0.3,0.2,0.8,58.3,-2.790755394,-5.430315694,-87.12527494,2.990585528
0.3,0.2,0.8,58.35,-2.778010836,-5.461204748,-88.98593147,1.120652753
0.3,0.2,0.8,58.4,-2.765723767,-5.491905139,-90.84802985,-0.749515161
0.3,0.2,0.8,58.45,-2.7539977,-5.522590113,-92.71236688,-2.620338555
0.3,0.2,0.8,58.5,-2.742977555,-5.553476812,-94.57974582,-4.492115651
0.3,0.2,0.8,58.55,-2.732545384,-5.58412583,-96.44399762,-6.359668299
0.3,0.2,0.8,58.6,-2.722679982,-5.614528041,-98.30731519,-8.224473929
0.3,0.2,0.8,58.65,-2.713318391,-5.644653757,-100.1697245,-10.08694992
