D_pth [mm],d_apad [mm],shield [mm],Freq [GHz],"dB(S(1,1)) []","dB(S(2,1)) []","ang_deg(S(1,1)) [deg]","ang_deg(S(2,1)) [deg]"
0.15,0.7,1.35,37.4,-18.63367997,-0.752147165,30.76536991,134.0170996
0.15,0.7,1.35,37.45,-18.58561801,-0.767055619,29.61305301,133.2217137
0.15,0.7,1.35,37.5,-18.53473885,-0.783743873,28.48099117,132.4263123
0.15,0.7,1.35,37.55,-18.47688672,-0.803569149,27.31957426,131.6334884
0.15,0.7,1.35,37.6,-18.40895965,-0.82851793,26.04901325,130.8501169
0.15,0.7,1.35,37.65,-18.33121697,-0.861408645,24.5361898,130.0931441
0.15,0.7,1.35,37.7,-18.25506014,-0.905541292,22.55312389,129.4030867
0.15,0.7,1.35,37.75,-18.22873522,-0.961274086,19.73521681,128.8699919
0.15,0.7,1.35,37.8,-18.409149,-1.012138456,15.78528045,128.6411795
0.15,0.7,1.35,37.85,-19.10807015,-1.004871737,12.04910287,128.7214761
0.15,0.7,1.35,37.9,-20.17133753,-0.906372881,13.20412315,128.6101872
0.15,0.7,1.35,37.95,-20.62046559,-0.788288253,18.64154753,127.9278036
0.15,0.7,1.35,38,-20.46735711,-0.709384975,22.78759769,126.9330753
0.15,0.7,1.35,38.05,-20.17523379,-0.666224066,24.87078514,125.8927375
0.15,0.7,1.35,38.1,-19.90332694,-0.643190365,25.80727884,124.8916623
0.15,0.7,1.35,38.15,-19.67161832,-0.630376027,26.1823248,123.9382408
0.15,0.7,1.35,38.2,-19.47202426,-0.622783105,26.26911361,123.0233068
0.15,0.7,1.35,38.25,-19.29468795,-0.617985962,26.19256278,122.1366944
0.15,0.7,1.35,38.3,-19.13221599,-0.614798443,26.01159389,121.2704292
0.15,0.7,1.35,38.35,-18.97961047,-0.612634246,25.75488332,120.4187251
0.15,0.7,1.35,38.4,-18.83362723,-0.611205259,25.43665855,119.5774386
0.15,0.7,1.35,38.45,-18.69223501,-0.610375684,25.06405637,118.7435701
0.15,0.7,1.35,38.5,-18.55423713,-0.610088652,24.64077001,117.9148962
0.15,0.7,1.35,38.55,-18.41901505,-0.610327355,24.16897802,117.0897122
0.15,0.7,1.35,38.6,-18.28635011,-0.611092774,23.65043185,116.2666543
0.15,0.7,1.35,38.65,-18.15629254,-0.612389101,23.08710061,115.4445736
0.15,0.7,1.35,38.7,-18.02905784,-0.614212079,22.48155551,114.6224524
0.15,0.7,1.35,38.75,-17.90493915,-0.61653772,21.83717399,113.7993571
0.15,0.7,1.35,38.8,-17.78423029,-0.619310605,21.15819488,112.974436
0.15,0.7,1.35,38.85,-17.66715866,-0.622433297,20.44963649,112.1469749
0.15,0.7,1.35,38.9,-17.55383066,-0.625761677,19.71708863,111.3165193
0.15,0.7,1.35,38.95,-17.44419397,-0.629114214,18.96640012,110.4830489
0.15,0.7,1.35,39,-17.33802093,-0.632302604,18.20329975,109.6471336
0.15,0.7,1.35,39.05,-17.23491519,-0.635181896,17.4330034,108.8099547
0.15,0.7,1.35,39.1,-17.1343408,-0.637701429,16.65986665,107.9730905
0.15,0.7,1.35,39.15,-17.03566868,-0.639927322,15.887136,107.1380994
0.15,0.7,1.35,39.2,-16.93823273,-0.642019519,15.11683307,106.3060915
0.15,0.7,1.35,39.25,-16.84138653,-0.644175912,14.3497802,105.477506
0.15,0.7,1.35,39.3,-16.74455221,-0.646575116,13.58574917,104.6521608
0.15,0.7,1.35,39.35,-16.64725588,-0.649342323,12.82369594,103.8294746
0.15,0.7,1.35,39.4,-16.54914702,-0.652542287,12.06203585,103.0087129
0.15,0.7,1.35,39.45,-16.45000251,-0.656189717,11.2989165,102.1891652
0.15,0.7,1.35,39.5,-16.34971804,-0.660265527,10.53245562,101.3702363
0.15,0.7,1.35,39.55,-16.248291,-0.664731751,9.760924794,100.5514728
0.15,0.7,1.35,39.6,-16.14579865,-0.669542496,8.982872441,99.73255447
0.15,0.7,1.35,39.65,-16.04237531,-0.67465097,8.197189324,98.91327233
0.15,0.7,1.35,39.7,-15.93819084,-0.680013545,7.40312565,98.09350447
0.15,0.7,1.35,39.75,-15.83343214,-0.68559189,6.600271484,97.27319569
0.15,0.7,1.35,39.8,-15.72828837,-0.691353966,5.788512208,96.45234188
0.15,0.7,1.35,39.85,-15.62294009,-0.697274396,4.967969353,95.63097893
0.15,0.7,1.35,39.9,-15.51755205,-0.703334531,4.138935072,94.80917539
0.15,0.7,1.35,39.95,-15.41226914,-0.709522373,3.301806356,93.98702793
0.15,0.7,1.35,40,-15.30721508,-0.715832452,2.457023171,93.16465883
0.15,0.7,1.35,40.05,-15.20249315,-0.722265691,1.605013123,92.34221484
0.15,0.7,1.35,40.1,-15.0981886,-0.728829272,0.746144093,91.51986711
0.15,0.7,1.35,40.15,-14.99437217,-0.735536515,-0.119314581,90.69781172
0.15,0.7,1.35,40.2,-14.8911045,-0.742406746,-0.991222322,89.8762706
0.15,0.7,1.35,40.25,-14.78844103,-0.749465158,-1.86958924,89.0554928
0.15,0.7,1.35,40.3,-14.68643718,-0.756742663,-2.75459026,88.23575582
0.15,0.7,1.35,40.35,-14.5851537,-0.764275708,-3.646572002,87.41736702
0.15,0.7,1.35,40.4,-14.48466195,-0.772106069,-4.546052997,86.60066502
0.15,0.7,1.35,40.45,-14.38504916,-0.780280605,-5.453717754,85.786021
0.15,0.7,1.35,40.5,-14.28642331,-0.788850978,-6.370405148,84.97383992
0.15,0.7,1.35,40.55,-14.18891796,-0.79787333,-7.297091494,84.16456152
0.15,0.7,1.35,40.6,-14.09269655,-0.807407909,-8.234868627,83.35866126
0.15,0.7,1.35,40.65,-13.99795648,-0.81751867,-9.184917204,82.55665088
0.15,0.7,1.35,40.7,-13.90493255,-0.828272818,-10.14847542,81.75907888
0.15,0.7,1.35,40.75,-13.81390002,-0.839740317,-11.12680333,80.96653058
0.15,0.7,1.35,40.8,-13.72517699,-0.851993368,-12.12114284,80.17962805
0.15,0.7,1.35,40.85,-13.63912601,-0.865105843,-13.13267378,79.39902957
0.15,0.7,1.35,40.9,-13.55615488,-0.8791527,-14.16246617,78.62542894
0.15,0.7,1.35,40.95,-13.4767165,-0.894209374,-15.21142932,77.85955429
0.15,0.7,1.35,41,-13.40130752,-0.910351143,-16.28025837,77.10216667
0.15,0.7,1.45,37,-17.5988493,-0.658438837,42.10400057,137.1763251
0.15,0.7,1.45,37.05,-17.44848979,-0.648058433,41.45690187,136.1401117
0.15,0.7,1.45,37.1,-17.3012181,-0.6456483,40.72514355,135.155615
0.15,0.7,1.45,37.15,-17.15792654,-0.649809822,39.904173,134.2191792
0.15,0.7,1.45,37.2,-17.01973476,-0.65934299,38.98909186,133.3266772
0.15,0.7,1.45,37.25,-16.88806123,-0.673236657,37.97475213,132.4737377
0.15,0.7,1.45,37.3,-16.76471721,-0.690657852,36.85597512,131.6559377
0.15,0.7,1.45,37.35,-16.65202801,-0.710941951,35.62798019,130.8689686
0.15,0.7,1.45,37.4,-16.55298488,-0.733585342,34.28715994,130.1087901
0.15,0.7,1.45,37.45,-16.47142591,-0.758242055,32.83241076,129.3717888
0.15,0.7,1.45,37.5,-16.41223295,-0.784725831,31.26732154,128.6549687
0.15,0.7,1.45,37.55,-16.38150957,-0.813018971,29.60362775,127.9562173
0.15,0.7,1.45,37.6,-16.38666987,-0.843288459,27.86641071,127.2747238
0.15,0.7,1.45,37.65,-16.43632889,-0.87590654,26.10148281,126.611689
0.15,0.7,1.45,37.7,-16.5398956,-0.911461557,24.38517386,125.9715905
0.15,0.7,1.45,37.75,-16.70703641,-0.950708815,22.83657946,125.3644898
0.15,0.7,1.45,37.8,-16.94849343,-0.994301159,21.63410167,124.8102011
0.15,0.7,1.45,37.85,-17.28622596,-1.041818449,21.0491166,124.3451634
0.15,0.7,1.45,37.9,-17.8282363,-1.088816993,21.51819529,124.0297773
0.15,0.7,1.45,37.95,-19.45285221,-1.119689565,19.80269616,123.9359363
0.15,0.7,1.45,38,-18.02035576,-1.099599351,9.738387443,124.0440769
0.15,0.7,1.45,38.05,-17.90152836,-0.996918631,15.0502813,124.0335956
0.15,0.7,1.45,38.1,-18.01033376,-0.849683508,17.66678248,123.4562474
0.15,0.7,1.45,38.15,-18.05285014,-0.73610797,19.54998564,122.3629208
0.15,0.7,1.45,38.2,-18.02181064,-0.678029585,21.0241801,121.1186034
0.15,0.7,1.45,38.25,-17.93330526,-0.656521021,22.13696638,119.9273334
0.15,0.7,1.45,38.3,-17.80593619,-0.65264775,22.90574392,118.8289752
0.15,0.7,1.45,38.35,-17.65567408,-0.655950414,23.35997243,117.8082729
0.15,0.7,1.45,38.4,-17.49445611,-0.661557661,23.5405318,116.842844
0.15,0.7,1.45,38.45,-17.33039524,-0.667360243,23.49210914,115.9148474
0.15,0.7,1.45,38.5,-17.16857497,-0.672516687,23.25735188,115.0118357
0.15,0.7,1.45,38.55,-17.01190549,-0.6767583,22.87387979,114.1254671
0.15,0.7,1.45,38.6,-16.86183515,-0.680073525,22.37335014,113.2502169
0.15,0.7,1.45,38.65,-16.71887561,-0.682563338,21.78165019,112.382439
0.15,0.7,1.45,38.7,-16.58296465,-0.684373839,21.11958164,111.519737
0.15,0.7,1.45,38.75,-16.45370659,-0.685664282,20.40368128,110.6605491
0.15,0.7,1.45,38.8,-16.33052717,-0.68659173,19.64700659,109.8038735
0.15,0.7,1.45,38.85,-16.21277111,-0.68730366,18.85981886,108.9490855
0.15,0.7,1.45,38.9,-16.09976207,-0.687934463,18.05014859,108.0958122
0.15,0.7,1.45,38.95,-15.99083868,-0.688603858,17.22425087,107.2438461
0.15,0.7,1.45,39,-15.88537525,-0.689416308,16.3869669,106.3930856
0.15,0.7,1.45,39.05,-15.78279305,-0.690460965,15.54200888,105.5434924
0.15,0.7,1.45,39.1,-15.68256559,-0.691811931,14.69218429,104.695062
0.15,0.7,1.45,39.15,-15.58422037,-0.693528722,13.83957244,103.8478028
0.15,0.7,1.45,39.2,-15.48733856,-0.695656907,12.98566423,103.0017221
0.15,0.7,1.45,39.25,-15.3915533,-0.698228874,12.13147329,102.1568171
0.15,0.7,1.45,39.3,-15.29654754,-0.701264729,11.27762511,101.3130693
0.15,0.7,1.45,39.35,-15.20205141,-0.704773304,10.42442912,100.4704414
0.15,0.7,1.45,39.4,-15.10783957,-0.708753277,9.571937554,99.62887763
0.15,0.7,1.45,39.45,-15.01372853,-0.713194382,8.719994136,98.78830407
0.15,0.7,1.45,39.5,-14.91957404,-0.718078696,7.868274799,97.94863147
0.15,0.7,1.45,39.55,-14.82526853,-0.723381995,7.016322227,97.10975845
0.15,0.7,1.45,39.6,-14.73073876,-0.729075147,6.163575574,96.27157551
0.15,0.7,1.45,39.65,-14.63594339,-0.73512554,5.309396407,95.43396953
0.15,0.7,1.45,39.7,-14.54087074,-0.741498518,4.453091681,94.59682857
0.15,0.7,1.45,39.75,-14.4455365,-0.748158807,3.593934356,93.76004689
0.15,0.7,1.45,39.8,-14.34998151,-0.755071914,2.731182119,92.92353
0.15,0.7,1.45,39.85,-14.25426946,-0.762205483,1.864094537,92.08719971
0.15,0.7,1.45,39.9,-14.15848457,-0.769530587,0.991948868,91.25099907
0.15,0.7,1.45,39.95,-14.06272915,-0.777022947,0.114054662,90.4148972
0.15,0.7,1.45,40,-13.9671211,-0.784664061,-0.770232805,89.5788939
0.15,0.7,1.45,40.05,-13.87179118,-0.792442223,-1.661500286,88.74302399
0.15,0.7,1.45,40.1,-13.77688016,-0.800353433,-2.560265599,87.90736151
0.15,0.7,1.45,40.15,-13.68253579,-0.808402175,-3.466968087,87.07202351
0.15,0.7,1.45,40.2,-13.58890952,-0.816602062,-4.381960721,86.23717363
0.15,0.7,1.45,40.25,-13.49615298,-0.824976336,-5.305504081,85.40302534
0.15,0.7,1.45,40.3,-13.40441431,-0.833558218,-6.237762509,84.56984486
0.15,0.7,1.45,40.35,-13.31383417,-0.842391101,-7.178802759,83.73795376
0.15,0.7,1.45,40.4,-13.2245416,-0.851528588,-8.128595464,82.90773123
0.15,0.7,1.45,40.45,-13.13664962,-0.861034371,-9.087019788,82.07961596
0.15,0.7,1.45,40.5,-13.05025069,-0.870981944,-10.05387159,81.25410762
0.15,0.7,1.45,40.55,-12.96541202,-0.881454167,-11.02887545,80.43176808
0.15,0.7,1.45,40.6,-12.8821707,-0.892542676,-12.01170087,79.613222
0.15,0.7,1.45,40.65,-12.80052885,-0.904347149,-13.00198292,78.79915721
0.15,0.7,1.45,40.7,-12.72044865,-0.91697443,-13.99934763,77.99032439
0.15,0.7,1.45,40.75,-12.64184733,-0.930537535,-15.00344238,77.18753646
0.15,0.7,1.45,40.8,-12.56459228,-0.945154544,-16.01397148,76.39166728
0.15,0.7,1.45,40.85,-12.48849605,-0.960947395,-17.03073729,75.6036499
0.15,0.7,1.45,40.9,-12.4133114,-0.978040602,-18.05368713,74.82447412
0.15,0.7,1.45,40.95,-12.3387264,-0.996559912,-19.08296647,74.05518359
0.15,0.7,1.45,41,-12.26435936,-1.016630924,-20.11897897,73.29687214
0.15,0.7,1.55,37,-15.68157684,-0.730957171,37.35895157,-48.09335853
0.15,0.7,1.55,37.05,-15.57893623,-0.718692103,36.93247334,-48.8573884
0.15,0.7,1.55,37.1,-15.47532588,-0.710675313,36.40110097,-49.65822797
0.15,0.7,1.55,37.15,-15.37062244,-0.707250901,35.75679914,-50.49282051
0.15,0.7,1.55,37.2,-15.26469912,-0.708776039,34.99041477,-51.35768959
0.15,0.7,1.55,37.25,-15.15743826,-0.7156212,34.09151712,-52.24888179
0.15,0.7,1.55,37.3,-15.04875499,-0.728170188,33.04826264,-53.1618901
0.15,0.7,1.55,37.35,-14.93864055,-0.746819526,31.84733441,-54.09154978
0.15,0.7,1.55,37.4,-14.82723984,-0.77197627,30.4740461,-55.03189507
0.15,0.7,1.55,37.45,-14.71498817,-0.804052574,28.91276306,-55.97596047
0.15,0.7,1.55,37.5,-14.60284822,-0.843453831,27.14788443,-56.91550463
0.15,0.7,1.55,37.55,-14.49270947,-0.890554641,25.16575202,-57.84062776
0.15,0.7,1.55,37.6,-14.38803308,-0.945652173,22.95798666,-58.73924803
0.15,0.7,1.55,37.65,-14.29482011,-1.008878214,20.52686174,-59.59640472
0.15,0.7,1.55,37.7,-14.22289029,-1.080036993,17.89333887,-60.39338532
0.15,0.7,1.55,37.75,-14.18717437,-1.15831316,15.10823457,-61.1067771
0.15,0.7,1.55,37.8,-14.2081433,-1.241763667,12.26647198,-61.70782735
0.15,0.7,1.55,37.85,-14.3097259,-1.32648551,9.522705568,-62.16316985
0.15,0.7,1.55,37.9,-14.51276934,-1.405408085,7.101696404,-62.43932377
0.15,0.7,1.55,37.95,-14.82360846,-1.466987567,5.287114831,-62.5153127
0.15,0.7,1.55,38,-15.22160816,-1.495005261,4.365108945,-62.40809076
0.15,0.7,1.55,38.05,-15.65470822,-1.472091498,4.515591791,-62.20691486
0.15,0.7,1.55,38.1,-16.05174485,-1.389231675,5.697374761,-62.08762291
0.15,0.7,1.55,38.15,-16.34925368,-1.257023319,7.619497104,-62.25874908
0.15,0.7,1.55,38.2,-16.51567043,-1.105886643,9.848354184,-62.84475454
0.15,0.7,1.55,38.25,-16.55597601,-0.969892243,11.97989044,-63.81241775
0.15,0.7,1.55,38.3,-16.4979911,-0.869293094,13.75395698,-65.01725957
0.15,0.7,1.55,38.35,-16.37497281,-0.80691119,15.06584095,-66.30411987
0.15,0.7,1.55,38.4,-16.21499873,-0.775170277,15.91798586,-67.56748066
0.15,0.7,1.55,38.45,-16.03786226,-0.76378012,16.36578925,-68.75748954
0.15,0.7,1.55,38.5,-15.85600069,-0.763838035,16.48092895,-69.8623906
0.15,0.7,1.55,38.55,-15.67656195,-0.769006462,16.332655,-70.89028103
0.15,0.7,1.55,38.6,-15.50328589,-0.775333078,15.98055216,-71.85700132
0.15,0.7,1.55,38.65,-15.33786009,-0.780677511,15.47309082,-72.77954375
0.15,0.7,1.55,38.7,-15.18079716,-0.784137888,14.84857926,-73.67295552
0.15,0.7,1.55,38.75,-15.03196933,-0.78558942,14.13684516,-74.54918138
0.15,0.7,1.55,38.8,-14.89092197,-0.78534509,13.36093285,-75.41691605
0.15,0.7,1.55,38.85,-14.7570517,-0.783920423,12.53856677,-76.28194884
0.15,0.7,1.55,38.9,-14.62970443,-0.781880212,11.68333132,-77.1477123
0.15,0.7,1.55,38.95,-14.50822688,-0.779746884,10.80559296,-78.01587281
0.15,0.7,1.55,39,-14.39199188,-0.777953175,9.913211324,-78.88687427
0.15,0.7,1.55,39.05,-14.28040916,-0.776824834,9.012085797,-79.76039252
0.15,0.7,1.55,39.1,-14.17292844,-0.776582145,8.106576776,-80.63568743
0.15,0.7,1.55,39.15,-14.06903884,-0.777351931,7.199832234,-81.51185737
0.15,0.7,1.55,39.2,-13.96826669,-0.779184271,6.294042958,-82.38800991
0.15,0.7,1.55,39.25,-13.870173,-0.782070218,5.39064375,-83.26336591
0.15,0.7,1.55,39.3,-13.77435114,-0.785958369,4.490473397,-84.13731392
0.15,0.7,1.55,39.35,-13.68042508,-0.790769211,3.593902862,-85.00942953
0.15,0.7,1.55,39.4,-13.5880482,-0.796406913,2.700938686,-85.87947153
0.15,0.7,1.55,39.45,-13.49690274,-0.80276858,1.811306846,-86.74736372
0.15,0.7,1.55,39.5,-13.40669973,-0.809751268,0.924521004,-87.61316887
0.15,0.7,1.55,39.55,-13.31717934,-0.817257087,0.039938206,-88.47705911
0.15,0.7,1.55,39.6,-13.22811168,-0.825196766,-0.843195592,-89.33928568
0.15,0.7,1.55,39.65,-13.13929768,-0.833492014,-1.725708288,-90.20014977
0.15,0.7,1.55,39.7,-13.0505702,-0.842076943,-2.608471101,-91.0599754
0.15,0.7,1.55,39.75,-12.96179526,-0.850898808,-3.492373489,-91.91908489
0.15,0.7,1.55,39.8,-12.87287311,-0.859918224,-4.378302383,-92.77777704
0.15,0.7,1.55,39.85,-12.7837394,-0.869109019,-5.267124811,-93.63630799
0.15,0.7,1.55,39.9,-12.69436611,-0.878457817,-6.15967309,-94.49487471
0.15,0.7,1.55,39.95,-12.60476233,-0.887963428,-7.056731848,-95.35360086
0.15,0.7,1.55,40,-12.51497485,-0.897636106,-7.959026273,-96.21252492
0.15,0.7,1.55,40.05,-12.42508843,-0.907496711,-8.86721103,-97.07159035
0.15,0.7,1.55,40.1,-12.33522582,-0.917575801,-9.781859413,-97.93063774
0.15,0.7,1.55,40.15,-12.24554743,-0.927912667,-10.70345234,-98.78939869
0.15,0.7,1.55,40.2,-12.15625063,-0.938554339,-11.63236696,-99.64749143
0.15,0.7,1.55,40.25,-12.06756864,-0.949554556,-12.56886462,-100.5044181
0.15,0.7,1.55,40.3,-11.97976904,-0.960972708,-13.51307824,-101.3595635
0.15,0.7,1.55,40.35,-11.89315174,-0.972872773,-14.46499899,-102.2121952
0.15,0.7,1.55,40.4,-11.80804654,-0.985322233,-15.42446247,-103.0614659
0.15,0.7,1.55,40.45,-11.72481018,-0.998390992,-16.39113469,-103.9064157
0.15,0.7,1.55,40.5,-11.64382285,-1.012150296,-17.36449813,-104.7459772
0.15,0.7,1.55,40.55,-11.56548422,-1.026671667,-18.34383839,-105.5789811
0.15,0.7,1.55,40.6,-11.49020894,-1.042025864,-19.32823196,-106.4041634
0.15,0.7,1.55,40.65,-11.41842169,-1.058281869,-20.31653573,-107.220173
0.15,0.7,1.55,40.7,-11.35055177,-1.075505938,-21.307379,-108.0255815
0.15,0.7,1.55,40.75,-11.28702739,-1.093760689,-22.29915846,-108.818893
0.15,0.7,1.55,40.8,-11.22826961,-1.113104281,-23.29003709,-109.5985547
0.15,0.7,1.55,40.85,-11.17468615,-1.133589662,-24.2779473,-110.3629691
0.15,0.7,1.55,40.9,-11.12666518,-1.155263919,-25.26059899,-111.1105053
0.15,0.7,1.55,40.95,-11.08456922,-1.178167721,-26.23549278,-111.8395115
0.15,0.7,1.55,41,-11.04872926,-1.202334878,-27.19993853,-112.5483278
0.15,0.8,1.35,37,-19.67103915,-0.621983153,53.83135514,-31.38381498
0.15,0.8,1.35,37.05,-19.60469588,-0.622332605,53.37090979,-32.14492935
0.15,0.8,1.35,37.1,-19.53700639,-0.625122372,52.77885385,-32.91608815
0.15,0.8,1.35,37.15,-19.46820079,-0.630541248,52.04293269,-33.69553706
0.15,0.8,1.35,37.2,-19.39896983,-0.638821618,51.1485741,-34.4811228
0.15,0.8,1.35,37.25,-19.33073709,-0.650244736,50.07843276,-35.27008263
0.15,0.8,1.35,37.3,-19.26606912,-0.665139339,48.81216282,-36.05872565
0.15,0.8,1.35,37.35,-19.20928327,-0.683863659,47.32690041,-36.84196178
0.15,0.8,1.35,37.4,-19.16731549,-0.706750833,45.59946276,-37.61263784
0.15,0.8,1.35,37.45,-19.15085954,-0.733980277,43.61219825,-38.36069137
0.15,0.8,1.35,37.5,-19.17558756,-0.765312614,41.36576922,-39.07231719
0.15,0.8,1.35,37.55,-19.2627241,-0.799608479,38.90319893,-39.72982343
0.15,0.8,1.35,37.6,-19.43718479,-0.834104396,36.34733611,-40.31380459
0.15,0.8,1.35,37.65,-19.7202831,-0.863690471,33.94186367,-40.81031435
0.15,0.8,1.35,37.7,-20.11484478,-0.881048871,32.05876844,-41.22459301
0.15,0.8,1.35,37.75,-20.58742848,-0.878958801,31.11154095,-41.59531103
0.15,0.8,1.35,37.8,-21.06398455,-0.854674807,31.35592126,-41.99194683
0.15,0.8,1.35,37.85,-21.45502823,-0.812852616,32.69829043,-42.48434292
0.15,0.8,1.35,37.9,-21.6990251,-0.76328457,34.70928519,-43.10648153
0.15,0.8,1.35,37.95,-21.78680004,-0.715434352,36.86079639,-43.84841464
0.15,0.8,1.35,38,-21.74949492,-0.674926396,38.76509571,-44.67594668
0.15,0.8,1.35,38.05,-21.63093901,-0.643516129,40.24661617,-45.55286764
0.15,0.8,1.35,38.1,-21.46874528,-0.620642908,41.28510917,-46.45173819
0.15,0.8,1.35,38.15,-21.28868973,-0.604838624,41.93507476,-47.35520678
0.15,0.8,1.35,38.2,-21.10622371,-0.594517648,42.27193261,-48.25359889
0.15,0.8,1.35,38.25,-20.92972767,-0.588296299,42.36680698,-49.14214764
0.15,0.8,1.35,38.3,-20.76327607,-0.58506872,42.27826196,-50.01893321
0.15,0.8,1.35,38.35,-20.60849356,-0.583984768,42.05163155,-50.88358043
0.15,0.8,1.35,38.4,-20.46567754,-0.584400068,41.72097653,-51.73650196
0.15,0.8,1.35,38.45,-20.33444086,-0.585826049,41.31153017,-52.57848177
0.15,0.8,1.35,38.5,-20.2140678,-0.587888543,40.84187485,-53.41045756
0.15,0.8,1.35,38.55,-20.10370612,-0.590295995,40.32566756,-54.23341586
0.15,0.8,1.35,38.6,-20.00246814,-0.592815942,39.77293942,-55.04835088
0.15,0.8,1.35,38.65,-19.90948205,-0.595258121,39.19105036,-55.85626028
0.15,0.8,1.35,38.7,-19.82391676,-0.597462969,38.5853814,-56.6581639
0.15,0.8,1.35,38.75,-19.74499306,-0.599294902,37.95983168,-57.45513775
0.15,0.8,1.35,38.8,-19.67198802,-0.600640506,37.31717017,-58.24835753
0.15,0.8,1.35,38.85,-19.60423638,-0.601412364,36.65927594,-59.03914359
0.15,0.8,1.35,38.9,-19.54113031,-0.601559509,35.98728833,-59.82899224
0.15,0.8,1.35,38.95,-19.48211764,-0.601084713,35.30167717,-60.61956689
0.15,0.8,1.35,39,-19.42669636,-0.600066184,34.60223532,-61.41261164
0.15,0.8,1.35,39.05,-19.37440037,-0.598676149,33.88799285,-62.20975165
0.15,0.8,1.35,39.1,-19.32476684,-0.597182898,33.1570654,-63.01217994
0.15,0.8,1.35,39.15,-19.27726935,-0.595921566,32.40650112,-63.82030739
0.15,0.8,1.35,39.2,-19.23119952,-0.595229493,31.63232197,-64.63353914
0.15,0.8,1.35,39.25,-19.18550161,-0.595364217,30.83017898,-65.45034711
0.15,0.8,1.35,39.3,-19.1386422,-0.596440518,29.99717671,-66.26867376
0.15,0.8,1.35,39.35,-19.0887252,-0.598417174,29.13483925,-67.08649993
0.15,0.8,1.35,39.4,-19.03405788,-0.601134965,28.25132706,-67.90231592
0.15,0.8,1.35,39.45,-18.97395495,-0.604380031,27.35963928,-68.71532777
0.15,0.8,1.35,39.5,-18.90905302,-0.607941878,26.47154288,-69.52540564
0.15,0.8,1.35,39.55,-18.8407555,-0.611649192,25.59227274,-70.33288952
0.15,0.8,1.35,39.6,-18.77037468,-0.615382791,24.7202543,-71.13837116
0.15,0.8,1.35,39.65,-18.69867393,-0.619073275,23.85033075,-71.94251985
0.15,0.8,1.35,39.7,-18.62588671,-0.622691615,22.9768874,-72.74596994
0.15,0.8,1.35,39.75,-18.55192791,-0.626238285,22.09537194,-73.54926097
0.15,0.8,1.35,39.8,-18.47658674,-0.629733695,21.20257968,-74.3528133
0.15,0.8,1.35,39.85,-18.39964367,-0.63321079,20.29641664,-75.15692442
0.15,0.8,1.35,39.9,-18.32092617,-0.636709751,19.375566,-75.96177526
0.15,0.8,1.35,39.95,-18.2403295,-0.640274384,18.43921367,-76.76744043
0.15,0.8,1.35,40,-18.15782073,-0.643949737,17.48685989,-77.57389901
0.15,0.8,1.35,40.05,-18.07343617,-0.647780562,16.51820143,-78.38104454
0.15,0.8,1.35,40.1,-17.98727674,-0.651810338,15.53306299,-79.18869358
0.15,0.8,1.35,40.15,-17.89950312,-0.656080657,14.53136084,-79.99659291
0.15,0.8,1.35,40.2,-17.81033134,-0.660630829,13.51308702,-80.80442542
0.15,0.8,1.35,40.25,-17.72002885,-0.665497626,12.47830671,-81.61181522
0.15,0.8,1.35,40.3,-17.62891098,-0.670715115,11.42716451,-82.41833182
0.15,0.8,1.35,40.35,-17.53733744,-0.676314538,10.35989648,-83.22349397
0.15,0.8,1.35,40.4,-17.445709,-0.682324219,9.276846536,-84.02677309
0.15,0.8,1.35,40.45,-17.35446381,-0.688769504,8.178485654,-84.82759652
0.15,0.8,1.35,40.5,-17.26407354,-0.695672699,7.065433072,-85.62535071
0.15,0.8,1.35,40.55,-17.17503902,-0.703053036,5.938478594,-86.41938433
0.15,0.8,1.35,40.6,-17.0878854,-0.710926641,4.798605087,-87.20901148
0.15,0.8,1.35,40.65,-17.00315683,-0.719306522,3.647010286,-87.99351494
0.15,0.8,1.35,40.7,-16.92141041,-0.72820257,2.4851269,-88.77214947
0.15,0.8,1.35,40.75,-16.84320971,-0.737621568,1.31463999,-89.54414528
0.15,0.8,1.35,40.8,-16.76911771,-0.747567234,0.137500523,-90.30871152
0.15,0.8,1.35,40.85,-16.69968926,-0.758040263,-1.04406595,-91.06503986
0.15,0.8,1.35,40.9,-16.63546331,-0.769038401,-2.227556499,-91.81230816
0.15,0.8,1.35,40.95,-16.57695485,-0.780556531,-3.410194754,-92.54968413
0.15,0.8,1.35,41,-16.52464703,-0.792586784,-4.588942241,-93.27632907
0.15,0.8,1.45,37,-18.7414541,-0.652030365,53.58123905,-34.99380689
0.15,0.8,1.45,37.05,-18.7113341,-0.65341721,52.92738785,-35.76037139
0.15,0.8,1.45,37.1,-18.66783609,-0.656505497,52.18695228,-36.54151191
0.15,0.8,1.45,37.15,-18.61079037,-0.661419714,51.35942709,-37.33628246
0.15,0.8,1.45,37.2,-18.54025572,-0.668317991,50.44067251,-38.14384016
0.15,0.8,1.45,37.25,-18.45654575,-0.677407922,49.42154472,-38.96350663
0.15,0.8,1.45,37.3,-18.36032549,-0.688971282,48.28608992,-39.79488302
0.15,0.8,1.45,37.35,-18.25285903,-0.703404877,47.00905729,-40.63809453
0.15,0.8,1.45,37.4,-18.13657699,-0.721293686,45.55245172,-41.49438514
0.15,0.8,1.45,37.45,-18.01633379,-0.74355776,43.86110391,-42.36780897
